date,date_key,created_date_key,activity_date_key,opportunity_id,account_key,sales_rep_key,product_key,stage_key,deal_stage,revenue,predicted_win_probability,days_to_close,opportunity_age_days,year_month,year,month
2017-05-30,20170530,20170515,20170530,EXMA7FRC,36.0,2,6,4,Won,1129.0,0.9966712867161456,15.0,15.0,2017-05,2017,5
2017-09-15,20170915,20170515,20170915,8H1VRXAK,74.0,18,1,4,Won,536.0,0.9258567959116382,123.0,123.0,2017-09,2017,9
2017-06-25,20170625,20170515,20170625,10QXTLQX,1.0,18,2,4,Won,5857.0,1.0,41.0,41.0,2017-06,2017,6
2017-09-08,20170908,20170515,20170908,5BRZKG6Y,6.0,26,3,2,Lost,0.0,0.6624413470463636,116.0,116.0,2017-09,2017,9
2017-05-25,20170525,20170515,20170525,BHV4K3VV,79.0,31,1,4,Won,549.0,0.9332169130384254,10.0,10.0,2017-05,2017,5
2017-09-07,20170907,20170515,20170907,BOHWQ1B3,68.0,4,3,4,Won,61.0,0.6979523762123244,115.0,115.0,2017-09,2017,9
2017-08-07,20170807,20170515,20170807,K4KNZQY6,61.0,27,5,2,Lost,0.0,0.0069465274497699575,84.0,84.0,2017-08,2017,8
2017-08-10,20170810,20170515,20170810,9WUD1Q5D,72.0,7,3,2,Lost,0.0,0.6374536727088101,87.0,87.0,2017-08,2017,8
2017-08-21,20170821,20170515,20170821,KAPP0SBT,9.0,7,4,2,Lost,0.0,0.007163743342687175,98.0,98.0,2017-08,2017,8
2017-08-13,20170813,20170515,20170813,XSWTUMGY,21.0,34,1,2,Lost,0.0,0.08821297015325547,90.0,90.0,2017-08,2017,8
2017-09-10,20170910,20170515,20170910,KS9B13NQ,6.0,34,6,4,Won,1101.0,0.9965724409322557,118.0,118.0,2017-09,2017,9
2017-08-11,20170811,20170515,20170811,S983P5KR,38.0,9,1,2,Lost,0.0,0.09170633399908176,88.0,88.0,2017-08,2017,8
2017-06-27,20170627,20170515,20170627,K0ZYCW3U,19.0,9,1,4,Won,603.0,0.9667598284028837,43.0,43.0,2017-06,2017,6
2017-09-05,20170905,20170515,20170905,SFCT64YG,38.0,9,1,4,Won,545.0,0.9374516684926775,113.0,113.0,2017-09,2017,9
2017-05-30,20170530,20170515,20170530,DUM5AP8P,75.0,21,4,2,Lost,0.0,0.004801982549248309,15.0,15.0,2017-05,2017,5
2017-05-26,20170526,20170515,20170526,RNV54AZ7,80.0,14,5,2,Lost,0.0,0.006164305612525163,11.0,11.0,2017-05,2017,5
2017-08-25,20170825,20170515,20170825,AVNVFAIR,21.0,24,6,4,Won,959.0,0.9847416396040906,102.0,102.0,2017-08,2017,8
2017-06-03,20170603,20170515,20170603,TEJBT5CP,44.0,24,6,4,Won,1208.0,0.99849281462066,19.0,19.0,2017-06,2017,6
2017-08-19,20170819,20170515,20170819,UFALPP82,32.0,24,2,4,Won,4246.0,0.9999999999999964,96.0,96.0,2017-08,2017,8
2017-09-26,20170926,20170515,20170926,NHA6MNJF,84.0,12,4,4,Won,3061.0,0.9999999998685161,134.0,134.0,2017-09,2017,9
2017-06-21,20170621,20170515,20170621,S3UOGUU5,58.0,33,2,2,Lost,0.0,0.004615061229159744,37.0,37.0,2017-06,2017,6
2017-08-13,20170813,20170516,20170813,TSRHYEOQ,12.0,19,2,2,Lost,0.0,0.006731177550673525,89.0,89.0,2017-08,2017,8
2017-08-13,20170813,20170516,20170813,K44WX2BT,48.0,20,4,4,Won,3351.0,0.9999999999755438,89.0,89.0,2017-08,2017,8
2017-05-30,20170530,20170516,20170530,XD6R8R5B,36.0,26,4,4,Won,3153.0,0.9999999998812732,14.0,14.0,2017-05,2017,5
2017-05-20,20170520,20170516,20170520,CEGQ4V9F,44.0,30,6,2,Lost,0.0,0.013138094354808198,4.0,4.0,2017-05,2017,5
2017-05-27,20170527,20170516,20170527,58DMWXXI,41.0,30,5,2,Lost,0.0,0.004431321970432827,11.0,11.0,2017-05,2017,5
2017-08-22,20170822,20170516,20170822,8GYJOE85,36.0,32,1,2,Lost,0.0,0.142285275629273,98.0,98.0,2017-08,2017,8
2017-06-06,20170606,20170516,20170606,KJP1JFKX,36.0,32,1,4,Won,533.0,0.9340200919152014,21.0,21.0,2017-06,2017,6
2017-08-24,20170824,20170516,20170824,LGK00C12,4.0,4,1,2,Lost,0.0,0.09476829768870255,100.0,100.0,2017-08,2017,8
2017-06-01,20170601,20170516,20170601,1F950BGI,28.0,4,3,4,Won,56.0,0.4471347191693749,16.0,16.0,2017-06,2017,6
2017-05-24,20170524,20170516,20170524,1KV8WY84,67.0,7,6,2,Lost,0.0,0.008026114761782482,8.0,8.0,2017-05,2017,5
2017-08-04,20170804,20170516,20170804,FN080GSV,24.0,34,1,4,Won,522.0,0.9554263691111327,80.0,80.0,2017-08,2017,8
2017-08-20,20170820,20170516,20170820,XR3BL1JL,32.0,25,3,4,Won,54.0,0.7372674520468305,96.0,96.0,2017-08,2017,8
2017-05-27,20170527,20170516,20170527,YD38G676,35.0,24,4,2,Lost,0.0,0.0027713464351415435,11.0,11.0,2017-05,2017,5
2017-09-07,20170907,20170516,20170907,4AS1VXQM,58.0,24,2,4,Won,5154.0,1.0,114.0,114.0,2017-09,2017,9
2017-08-16,20170816,20170516,20170816,UW6FSSDK,1.0,12,3,2,Lost,0.0,0.4825542599447245,92.0,92.0,2017-08,2017,8
2017-09-16,20170916,20170516,20170916,GYC77KNM,27.0,16,4,4,Won,3483.0,0.9999999999957179,123.0,123.0,2017-09,2017,9
2017-05-25,20170525,20170517,20170525,HS58SPS7,8.0,19,3,2,Lost,0.0,0.6005722499759374,8.0,8.0,2017-05,2017,5
2017-08-11,20170811,20170517,20170811,5BGYQS4R,23.0,10,6,4,Won,1110.0,0.9961456290316278,86.0,86.0,2017-08,2017,8
2017-05-27,20170527,20170517,20170527,YMS8IG4L,74.0,20,1,4,Won,441.0,0.7271414314572616,10.0,10.0,2017-05,2017,5
2017-08-08,20170808,20170517,20170808,NISR8D1V,36.0,28,1,4,Won,553.0,0.9457441700265787,83.0,83.0,2017-08,2017,8
2017-06-04,20170604,20170517,20170604,T4MF2SMF,61.0,26,4,4,Won,3624.0,0.999999999999005,18.0,18.0,2017-06,2017,6
2017-05-31,20170531,20170517,20170531,G6PDDHMN,28.0,6,1,2,Lost,0.0,0.07102689746076352,14.0,14.0,2017-05,2017,5
2017-08-22,20170822,20170517,20170822,S2GG93I6,22.0,32,2,2,Lost,0.0,0.006294998546808526,97.0,97.0,2017-08,2017,8
2017-08-08,20170808,20170517,20170808,I99AI8C5,15.0,4,3,2,Lost,0.0,0.45688495850506,83.0,83.0,2017-08,2017,8
2017-08-12,20170812,20170517,20170812,8W87JE97,44.0,27,2,2,Lost,0.0,0.003865564726049308,87.0,87.0,2017-08,2017,8
2017-08-18,20170818,20170517,20170818,RQM0PS59,41.0,27,3,2,Lost,0.0,0.47188345996463565,93.0,93.0,2017-08,2017,8
2017-08-18,20170818,20170517,20170818,483NKH0E,54.0,27,2,4,Won,4644.0,0.9999999999999998,93.0,93.0,2017-08,2017,8
2017-05-29,20170529,20170517,20170529,G6QI40AT,74.0,14,3,2,Lost,0.0,0.4066574186687277,12.0,12.0,2017-05,2017,5
2017-09-20,20170920,20170517,20170920,UQY5TEE8,11.0,3,3,4,Won,51.0,0.7121618969822081,126.0,126.0,2017-09,2017,9
2017-09-08,20170908,20170517,20170908,AXHNVQPQ,31.0,24,2,4,Won,4573.0,0.9999999999999998,114.0,114.0,2017-09,2017,9
2017-08-01,20170801,20170517,20170801,N2KXGJO3,63.0,12,4,4,Won,3033.0,0.9999999997302365,76.0,76.0,2017-08,2017,8
2017-05-26,20170526,20170517,20170526,DDP76LIP,35.0,33,3,2,Lost,0.0,0.4140626891118961,9.0,9.0,2017-05,2017,5
2017-05-24,20170524,20170518,20170524,43AH1M09,76.0,1,3,2,Lost,0.0,0.6134828370047174,6.0,6.0,2017-05,2017,5
2017-06-02,20170602,20170518,20170602,852ZZB90,59.0,1,3,4,Won,58.0,0.7549054029549632,15.0,15.0,2017-06,2017,6
2017-09-15,20170915,20170518,20170915,V2GGEAOC,68.0,1,3,4,Won,51.0,0.7961553714408375,120.0,120.0,2017-09,2017,9
2017-08-02,20170802,20170518,20170802,0Y8HO91H,48.0,19,2,4,Won,4873.0,1.0,76.0,76.0,2017-08,2017,8
2017-06-07,20170607,20170518,20170607,PNUBACZM,39.0,10,2,4,Won,4606.0,0.9999999999999998,20.0,20.0,2017-06,2017,6
2017-09-05,20170905,20170518,20170905,DPT11UGS,40.0,20,6,4,Won,995.0,0.9907513799404426,110.0,110.0,2017-09,2017,9
2017-08-10,20170810,20170518,20170810,GQFRHJF6,74.0,20,2,4,Won,4581.0,0.9999999999999996,84.0,84.0,2017-08,2017,8
2017-08-14,20170814,20170518,20170814,S8ALJKKH,48.0,15,2,4,Won,4671.0,0.9999999999999998,88.0,88.0,2017-08,2017,8
2017-09-10,20170910,20170518,20170910,L71FBIF7,4.0,7,3,2,Lost,0.0,0.6840670779295975,115.0,115.0,2017-09,2017,9
2017-06-11,20170611,20170518,20170611,HU6IS6Q2,16.0,7,5,4,Won,5241.0,1.0,24.0,24.0,2017-06,2017,6
2017-05-22,20170522,20170518,20170522,UXFEJC9Q,50.0,34,6,4,Won,1082.0,0.993798000498384,4.0,4.0,2017-05,2017,5
2017-06-05,20170605,20170518,20170605,D4Z6IL8W,60.0,9,1,4,Won,616.0,0.9664470748527794,18.0,18.0,2017-06,2017,6
2017-08-14,20170814,20170518,20170814,5FG7S674,82.0,14,3,2,Lost,0.0,0.638499585342986,88.0,88.0,2017-08,2017,8
2017-05-24,20170524,20170518,20170524,KJXB9Q7O,23.0,3,3,2,Lost,0.0,0.5157260948606835,6.0,6.0,2017-05,2017,5
2017-06-25,20170625,20170518,20170625,KN3H2R4V,79.0,33,1,2,Lost,0.0,0.08130908888260564,38.0,38.0,2017-06,2017,6
2017-05-23,20170523,20170518,20170523,20QTAZ1L,47.0,33,3,2,Lost,0.0,0.3724694469947673,5.0,5.0,2017-05,2017,5
2017-06-03,20170603,20170518,20170603,NJCI3Y9S,12.0,33,2,4,Won,4642.0,0.9999999999999998,16.0,16.0,2017-06,2017,6
2017-06-27,20170627,20170519,20170627,OATOYNX2,4.0,1,3,4,Won,63.0,0.7346176539064404,39.0,39.0,2017-06,2017,6
2017-05-20,20170520,20170519,20170520,GAH11YHT,44.0,22,4,2,Lost,0.0,0.003991695693773401,1.0,1.0,2017-05,2017,5
2017-06-01,20170601,20170519,20170601,FT8227WB,82.0,19,6,2,Lost,0.0,0.013056290385213836,13.0,13.0,2017-06,2017,6
2017-08-19,20170819,20170519,20170819,0XHTFQE8,2.0,19,6,4,Won,1131.0,0.9969017917887482,92.0,92.0,2017-08,2017,8
2017-09-04,20170904,20170519,20170904,6I76NXTK,26.0,13,1,4,Won,503.0,0.9070644437890754,108.0,108.0,2017-09,2017,9
2017-08-03,20170803,20170519,20170803,0FLFT1R4,48.0,13,1,4,Won,516.0,0.9364374938142657,76.0,76.0,2017-08,2017,8
2017-09-01,20170901,20170519,20170901,QX4VN0WB,49.0,18,1,4,Won,592.0,0.9652058446451766,105.0,105.0,2017-09,2017,9
2017-08-27,20170827,20170519,20170827,14V0RQBV,72.0,10,2,2,Lost,0.0,0.00499057051875926,100.0,100.0,2017-08,2017,8
2017-09-11,20170911,20170519,20170911,2G82J8WD,76.0,10,2,4,Won,4914.0,1.0,115.0,115.0,2017-09,2017,9
2017-06-01,20170601,20170519,20170601,00KY25OA,12.0,20,1,4,Won,564.0,0.9418415672996887,13.0,13.0,2017-06,2017,6
2017-05-27,20170527,20170519,20170527,QDDD0L2Y,42.0,28,3,2,Lost,0.0,0.4523949538424147,8.0,8.0,2017-05,2017,5
2017-06-01,20170601,20170519,20170601,6TN4T6HN,31.0,26,6,4,Won,964.0,0.9848346827055761,13.0,13.0,2017-06,2017,6
2017-09-09,20170909,20170519,20170909,VA2JJZXD,60.0,6,2,2,Lost,0.0,0.009011690418409895,113.0,113.0,2017-09,2017,9
2017-06-02,20170602,20170519,20170602,MQY3YOQS,25.0,6,1,4,Won,583.0,0.9409882283800495,14.0,14.0,2017-06,2017,6
2017-08-15,20170815,20170519,20170815,3YWITFR5,59.0,4,1,4,Won,440.0,0.8725244696987142,88.0,88.0,2017-08,2017,8
2017-08-31,20170831,20170519,20170831,BEKQZ411,38.0,5,3,4,Won,58.0,0.7148192361352376,104.0,104.0,2017-08,2017,8
2017-05-26,20170526,20170519,20170526,PK0T5N02,37.0,21,6,4,Won,1093.0,0.9957084659784013,7.0,7.0,2017-05,2017,5
2017-08-12,20170812,20170519,20170812,DTSCBNCX,18.0,12,6,2,Lost,0.0,0.02490415422274311,85.0,85.0,2017-08,2017,8
2017-08-01,20170801,20170520,20170801,TUDKP25E,57.0,1,4,2,Lost,0.0,0.007296343552772117,73.0,73.0,2017-08,2017,8
2017-05-27,20170527,20170520,20170527,E1OBRLYZ,82.0,22,1,4,Won,529.0,0.9413187176652159,7.0,7.0,2017-05,2017,5
2017-05-24,20170524,20170520,20170524,913RPKAD,69.0,19,2,4,Won,4839.0,1.0,4.0,4.0,2017-05,2017,5
2017-09-27,20170927,20170520,20170927,NJC209SC,9.0,10,2,4,Won,5961.0,1.0,130.0,130.0,2017-09,2017,9
2017-08-09,20170809,20170520,20170809,MMUC1AXI,30.0,10,2,4,Won,5647.0,1.0,81.0,81.0,2017-08,2017,8
2017-08-18,20170818,20170520,20170818,X66G66ZA,72.0,10,3,4,Won,56.0,0.7041292727304562,90.0,90.0,2017-08,2017,8
2017-08-05,20170805,20170520,20170805,PI2PHSBE,82.0,20,1,2,Lost,0.0,0.1097528117655233,77.0,77.0,2017-08,2017,8
2017-08-06,20170806,20170520,20170806,CYKC7RXH,42.0,20,2,2,Lost,0.0,0.0027508617320644094,78.0,78.0,2017-08,2017,8
2017-08-18,20170818,20170520,20170818,WXRWSVTT,42.0,15,1,4,Won,492.0,0.9066001828375112,90.0,90.0,2017-08,2017,8
2017-08-31,20170831,20170520,20170831,81NOKKSW,67.0,8,3,4,Won,68.0,0.6189788221196729,103.0,103.0,2017-08,2017,8
2017-09-14,20170914,20170520,20170914,CP3JY4PE,34.0,26,4,4,Won,3728.0,0.9999999999994984,117.0,117.0,2017-09,2017,9
2017-09-13,20170913,20170520,20170913,K2683261,55.0,32,6,4,Won,1082.0,0.9954218762655365,116.0,116.0,2017-09,2017,9
2017-08-21,20170821,20170520,20170821,MPCJV2LA,35.0,31,6,2,Lost,0.0,0.012169383471469937,93.0,93.0,2017-08,2017,8
2017-08-05,20170805,20170520,20170805,0DDBDPJU,25.0,4,1,4,Won,557.0,0.9102140571470219,77.0,77.0,2017-08,2017,8
2017-08-09,20170809,20170520,20170809,RXIQFV8D,19.0,9,3,4,Won,60.0,0.7284166520974756,81.0,81.0,2017-08,2017,8
2017-05-25,20170525,20170520,20170525,5RGYU88R,62.0,3,5,4,Won,5046.0,1.0,5.0,5.0,2017-05,2017,5
2017-08-04,20170804,20170520,20170804,F3P73EG4,30.0,3,3,4,Won,53.0,0.8053674490211881,76.0,76.0,2017-08,2017,8
2017-06-10,20170610,20170520,20170610,CRLWCEMY,66.0,3,4,4,Won,2807.0,0.9999999988597146,21.0,21.0,2017-06,2017,6
2017-08-23,20170823,20170520,20170823,3590U14O,54.0,24,2,2,Lost,0.0,0.003701522513649,95.0,95.0,2017-08,2017,8
2017-05-30,20170530,20170520,20170530,CFOYAHQ1,55.0,33,2,2,Lost,0.0,0.0018139308429542947,10.0,10.0,2017-05,2017,5
2017-08-11,20170811,20170521,20170811,IQ5ASHI1,4.0,1,1,4,Won,475.0,0.9240617291968103,82.0,82.0,2017-08,2017,8
2017-08-03,20170803,20170521,20170803,G378ZBNC,59.0,1,4,4,Won,3031.0,0.999999999797212,74.0,74.0,2017-08,2017,8
2017-08-09,20170809,20170521,20170809,6ZVC87CV,52.0,22,3,4,Won,53.0,0.76557241553469,80.0,80.0,2017-08,2017,8
2017-06-04,20170604,20170521,20170604,4Y1DYANE,78.0,19,6,4,Won,1112.0,0.9942458211910099,14.0,14.0,2017-06,2017,6
2017-09-11,20170911,20170521,20170911,PGYBGBU3,80.0,18,2,4,Won,4491.0,0.9999999999999996,113.0,113.0,2017-09,2017,9
2017-06-06,20170606,20170521,20170606,GQPQ6XBD,6.0,28,1,4,Won,562.0,0.9333343719619728,16.0,16.0,2017-06,2017,6
2017-06-04,20170604,20170521,20170604,G4KL8QWY,58.0,30,1,4,Won,593.0,0.9709779592728698,14.0,14.0,2017-06,2017,6
2017-08-30,20170830,20170521,20170830,GIVVPRQQ,36.0,6,2,4,Won,4606.0,0.9999999999999998,101.0,101.0,2017-08,2017,8
2017-08-11,20170811,20170521,20170811,JF178AXO,22.0,32,6,4,Won,1100.0,0.9970950980284587,82.0,82.0,2017-08,2017,8
2017-08-18,20170818,20170521,20170818,43NBMRFY,61.0,32,6,4,Won,1198.0,0.9992915117242765,89.0,89.0,2017-08,2017,8
2017-08-20,20170820,20170521,20170820,UQ67214Z,19.0,4,4,4,Won,3250.0,0.9999999999571392,91.0,91.0,2017-08,2017,8
2017-09-05,20170905,20170521,20170905,HDITQL1S,73.0,7,4,4,Won,2785.0,0.9999999980441052,107.0,107.0,2017-09,2017,9
2017-08-11,20170811,20170521,20170811,1WPONGOS,61.0,34,3,4,Won,49.0,0.7775360020699994,82.0,82.0,2017-08,2017,8
2017-05-25,20170525,20170521,20170525,UF0S02A4,38.0,5,4,2,Lost,0.0,0.002905265588228266,4.0,4.0,2017-05,2017,5
2017-09-15,20170915,20170521,20170915,ZG1DFNPW,4.0,5,1,4,Won,547.0,0.9528723670306698,117.0,117.0,2017-09,2017,9
2017-08-01,20170801,20170521,20170801,SS9FXCS2,4.0,9,3,4,Won,57.0,0.6331189575559992,72.0,72.0,2017-08,2017,8
2017-08-08,20170808,20170521,20170808,SHE8LB0Y,21.0,25,3,2,Lost,0.0,0.4486681837103917,79.0,79.0,2017-08,2017,8
2017-08-06,20170806,20170521,20170806,9D6NTQ16,79.0,25,3,2,Lost,0.0,0.52408330393919,77.0,77.0,2017-08,2017,8
2017-05-23,20170523,20170521,20170523,59N6QWQM,65.0,24,4,2,Lost,0.0,0.0033846644550858474,2.0,2.0,2017-05,2017,5
2017-08-05,20170805,20170521,20170805,ZHKJIJA1,10.0,24,1,4,Won,572.0,0.9629019928226671,76.0,76.0,2017-08,2017,8
2017-06-10,20170610,20170521,20170610,SDL8MJ4R,52.0,12,3,4,Won,48.0,0.7138434013694195,20.0,20.0,2017-06,2017,6
2017-05-31,20170531,20170522,20170531,G86OKJFV,39.0,1,5,2,Lost,0.0,0.00510525392346925,9.0,9.0,2017-05,2017,5
2017-09-08,20170908,20170522,20170908,HUCB9WIQ,13.0,10,4,2,Lost,0.0,0.0052073981775546865,109.0,109.0,2017-09,2017,9
2017-06-06,20170606,20170522,20170606,R8CMI00I,42.0,15,1,4,Won,555.0,0.9242853195626984,15.0,15.0,2017-06,2017,6
2017-09-02,20170902,20170522,20170902,T7HHH8HK,44.0,15,1,4,Won,476.0,0.9273241016065332,103.0,103.0,2017-09,2017,9
2017-06-14,20170614,20170522,20170614,407NLHJH,46.0,30,6,4,Won,1090.0,0.9952420100809785,23.0,23.0,2017-06,2017,6
2017-09-25,20170925,20170522,20170925,KD63LC6D,12.0,31,1,4,Won,584.0,0.9768767794631882,126.0,126.0,2017-09,2017,9
2017-08-14,20170814,20170522,20170814,TB27K4GC,24.0,27,7,4,Won,24745.0,1.0,84.0,84.0,2017-08,2017,8
2017-05-25,20170525,20170522,20170525,VN8YFKTN,12.0,21,2,2,Lost,0.0,0.006631211970978784,3.0,3.0,2017-05,2017,5
2017-05-27,20170527,20170522,20170527,NFFS1KSK,84.0,21,1,4,Won,512.0,0.9487405045886704,5.0,5.0,2017-05,2017,5
2017-06-07,20170607,20170522,20170607,V1T47SKL,83.0,24,3,4,Won,60.0,0.6901458008897894,16.0,16.0,2017-06,2017,6
2017-09-07,20170907,20170522,20170907,LFPY1Z14,36.0,33,2,2,Lost,0.0,0.0037917451923123575,108.0,108.0,2017-09,2017,9
2017-08-08,20170808,20170522,20170808,M6IGBW79,14.0,33,6,4,Won,1088.0,0.9971269389657553,78.0,78.0,2017-08,2017,8
2017-05-26,20170526,20170523,20170526,2QGI573A,71.0,13,1,4,Won,463.0,0.8563815698232864,3.0,3.0,2017-05,2017,5
2017-08-24,20170824,20170523,20170824,QW4QPPSY,27.0,20,6,4,Won,877.0,0.9661868066601861,93.0,93.0,2017-08,2017,8
2017-08-24,20170824,20170523,20170824,99L2TNR5,36.0,8,4,4,Won,3339.0,0.9999999999771165,93.0,93.0,2017-08,2017,8
2017-05-28,20170528,20170523,20170528,J8Y1OGY2,23.0,6,3,2,Lost,0.0,0.490908938003207,5.0,5.0,2017-05,2017,5
2017-08-20,20170820,20170523,20170820,7SJD7M9K,25.0,6,2,4,Won,4180.0,0.9999999999999889,89.0,89.0,2017-08,2017,8
2017-08-02,20170802,20170523,20170802,OKNOWHS3,46.0,31,6,2,Lost,0.0,0.012235134029713827,71.0,71.0,2017-08,2017,8
2017-05-26,20170526,20170523,20170526,VO8WTDHE,35.0,27,1,2,Lost,0.0,0.05237312246360522,3.0,3.0,2017-05,2017,5
2017-08-14,20170814,20170523,20170814,5FX5TX9L,35.0,27,5,4,Won,4642.0,0.9999999999999998,83.0,83.0,2017-08,2017,8
2017-09-13,20170913,20170523,20170913,TLT4JJ0U,76.0,7,4,2,Lost,0.0,0.007488029652735101,113.0,113.0,2017-09,2017,9
2017-09-08,20170908,20170523,20170908,RA77E84P,29.0,9,1,4,Won,578.0,0.9300659647945497,108.0,108.0,2017-09,2017,9
2017-08-11,20170811,20170523,20170811,7U225819,30.0,3,4,4,Won,3285.0,0.9999999999816733,80.0,80.0,2017-08,2017,8
2017-08-12,20170812,20170523,20170812,075SHVO3,54.0,24,3,2,Lost,0.0,0.5099762423177179,81.0,81.0,2017-08,2017,8
2017-08-29,20170829,20170523,20170829,HHNFD7DX,78.0,12,6,2,Lost,0.0,0.012640511902581121,98.0,98.0,2017-08,2017,8
2017-05-31,20170531,20170523,20170531,PA55AGYL,10.0,33,2,4,Won,5212.0,1.0,8.0,8.0,2017-05,2017,5
2017-09-24,20170924,20170524,20170924,V93ZA48C,20.0,19,1,4,Won,614.0,0.9654258822745112,123.0,123.0,2017-09,2017,9
2017-09-13,20170913,20170524,20170913,TR3TXXHF,8.0,19,5,4,Won,5778.0,1.0,112.0,112.0,2017-09,2017,9
2017-09-10,20170910,20170524,20170910,SURL8H49,8.0,20,4,4,Won,3521.0,0.9999999999965381,109.0,109.0,2017-09,2017,9
2017-09-21,20170921,20170524,20170921,POXC3DA1,43.0,15,5,2,Lost,0.0,0.005444835249548714,120.0,120.0,2017-09,2017,9
2017-08-06,20170806,20170524,20170806,KMGXUADZ,60.0,8,2,4,Won,5109.0,1.0,74.0,74.0,2017-08,2017,8
2017-06-20,20170620,20170524,20170620,X5IZZ69D,17.0,30,1,2,Lost,0.0,0.09960615351648885,27.0,27.0,2017-06,2017,6
2017-09-18,20170918,20170524,20170918,X58FLJ8K,47.0,30,5,4,Won,5190.0,1.0,117.0,117.0,2017-09,2017,9
2017-08-22,20170822,20170524,20170822,IDBXD4OU,61.0,31,1,2,Lost,0.0,0.18473051443540417,90.0,90.0,2017-08,2017,8
2017-08-13,20170813,20170524,20170813,TDNJDFU6,83.0,31,2,2,Lost,0.0,0.005536117941430895,81.0,81.0,2017-08,2017,8
2017-08-14,20170814,20170524,20170814,KIMUGBN5,19.0,4,4,2,Lost,0.0,0.004400551089701857,82.0,82.0,2017-08,2017,8
2017-09-27,20170927,20170524,20170927,7U81B9AQ,32.0,34,6,4,Won,940.0,0.9908777288961246,126.0,126.0,2017-09,2017,9
2017-08-26,20170826,20170524,20170826,WGSS08LF,15.0,9,2,2,Lost,0.0,0.003164413576308106,94.0,94.0,2017-08,2017,8
2017-08-06,20170806,20170524,20170806,WC8KQJV9,32.0,25,1,4,Won,647.0,0.9793939946884795,74.0,74.0,2017-08,2017,8
2017-08-17,20170817,20170524,20170817,FENOSL5C,12.0,24,5,4,Won,6206.0,1.0,85.0,85.0,2017-08,2017,8
2017-09-10,20170910,20170524,20170910,PQ3CLZ2N,48.0,12,4,4,Won,3158.0,0.9999999999126004,109.0,109.0,2017-09,2017,9
2017-08-19,20170819,20170524,20170819,N4ZJ2PJT,20.0,16,4,4,Won,2699.0,0.9999999919876729,87.0,87.0,2017-08,2017,8
2017-08-13,20170813,20170525,20170813,32A5TJ6D,16.0,1,3,2,Lost,0.0,0.628505866630128,80.0,80.0,2017-08,2017,8
2017-08-04,20170804,20170525,20170804,HZCF65PU,56.0,22,6,4,Won,1302.0,0.9994994373657571,71.0,71.0,2017-08,2017,8
2017-06-27,20170627,20170525,20170627,TCTLOMKP,5.0,19,4,4,Won,2993.0,0.9999999994562083,33.0,33.0,2017-06,2017,6
2017-06-05,20170605,20170525,20170605,O0NCMYX9,3.0,2,1,4,Won,460.0,0.8642554906086374,11.0,11.0,2017-06,2017,6
2017-09-25,20170925,20170525,20170925,HELQUZNO,44.0,13,1,4,Won,616.0,0.9821348103193158,123.0,123.0,2017-09,2017,9
2017-08-07,20170807,20170525,20170807,V7DHDF8V,62.0,10,4,2,Lost,0.0,0.003474400720633866,74.0,74.0,2017-08,2017,8
2017-08-14,20170814,20170525,20170814,A3OROHUS,29.0,10,2,4,Won,4270.0,0.9999999999999936,81.0,81.0,2017-08,2017,8
2017-08-21,20170821,20170525,20170821,CXYWGOPF,52.0,20,2,2,Lost,0.0,0.004809310256082592,88.0,88.0,2017-08,2017,8
2017-08-22,20170822,20170525,20170822,DLQTM07N,73.0,8,2,4,Won,4787.0,1.0,89.0,89.0,2017-08,2017,8
2017-08-28,20170828,20170525,20170828,SUXDAQNV,67.0,6,1,2,Lost,0.0,0.08826696257028825,95.0,95.0,2017-08,2017,8
2017-05-31,20170531,20170525,20170531,ZT2NKCV5,36.0,6,3,4,Won,55.0,0.6482373427010388,6.0,6.0,2017-05,2017,5
2017-08-09,20170809,20170525,20170809,I4YPNNTU,25.0,6,4,4,Won,3808.0,0.9999999999996305,76.0,76.0,2017-08,2017,8
2017-09-23,20170923,20170525,20170923,KOYW9WIV,60.0,4,1,4,Won,483.0,0.9270604548534186,121.0,121.0,2017-09,2017,9
2017-09-16,20170916,20170525,20170916,JRAAPD3L,76.0,4,4,4,Won,3727.0,0.9999999999993365,114.0,114.0,2017-09,2017,9
2017-08-14,20170814,20170525,20170814,21JDZDNJ,22.0,27,2,4,Won,4738.0,1.0,81.0,81.0,2017-08,2017,8
2017-08-04,20170804,20170525,20170804,EP0H3SJO,59.0,7,6,4,Won,1275.0,0.9995483228540455,71.0,71.0,2017-08,2017,8
2017-08-19,20170819,20170525,20170819,GIP11NY3,73.0,7,4,4,Won,3428.0,0.9999999999935352,86.0,86.0,2017-08,2017,8
2017-09-11,20170911,20170525,20170911,7X1D49TU,13.0,5,3,2,Lost,0.0,0.609898289303255,109.0,109.0,2017-09,2017,9
2017-06-07,20170607,20170525,20170607,PDXFONE0,49.0,21,2,4,Won,5420.0,1.0,13.0,13.0,2017-06,2017,6
2017-08-28,20170828,20170525,20170828,77WSI0TH,14.0,25,3,2,Lost,0.0,0.6896142824734858,95.0,95.0,2017-08,2017,8
2017-06-11,20170611,20170525,20170611,DJDVV89L,19.0,3,3,4,Won,59.0,0.7705592607085657,17.0,17.0,2017-06,2017,6
2017-08-15,20170815,20170526,20170815,CYSF0YQN,19.0,1,6,2,Lost,0.0,0.02491659313191898,81.0,81.0,2017-08,2017,8
