opportunity_id,account_key,sales_rep_key,product_key,stage_key,created_date,close_date,close_value,predicted_win_probability,weighted_pipeline_value,opportunity_age_days,days_to_close,created_year_month,close_year_month
K0ZYCW3U,19.0,9,1,4,2017-05-15,2017-06-27,603.0,0.9667598284028837,603.0,43.0,43.0,2017-05,2017-06
SFCT64YG,38.0,9,1,4,2017-05-15,2017-09-05,545.0,0.9374516684926775,545.0,113.0,113.0,2017-05,2017-09
DUM5AP8P,75.0,21,4,2,2017-05-15,2017-05-30,0.0,0.004801982549248309,0.0,15.0,15.0,2017-05,2017-05
XAC1J3TF,,25,4,1,2017-05-15,,0.0,0.008631742645327935,0.0,230.0,,2017-05,
RNV54AZ7,80.0,14,5,2,2017-05-15,2017-05-26,0.0,0.006164305612525163,0.0,11.0,11.0,2017-05,2017-05
AVNVFAIR,21.0,24,6,4,2017-05-15,2017-08-25,959.0,0.9847416396040906,959.0,102.0,102.0,2017-05,2017-08
TEJBT5CP,44.0,24,6,4,2017-05-15,2017-06-03,1208.0,0.99849281462066,1208.0,19.0,19.0,2017-05,2017-06
UFALPP82,32.0,24,2,4,2017-05-15,2017-08-19,4246.0,0.9999999999999964,4246.0,96.0,96.0,2017-05,2017-08
NHA6MNJF,84.0,12,4,4,2017-05-15,2017-09-26,3061.0,0.9999999998685161,3061.0,134.0,134.0,2017-05,2017-09
S3UOGUU5,58.0,33,2,2,2017-05-15,2017-06-21,0.0,0.004615061229159744,0.0,37.0,37.0,2017-05,2017-06
TSRHYEOQ,12.0,19,2,2,2017-05-16,2017-08-13,0.0,0.006731177550673525,0.0,89.0,89.0,2017-05,2017-08
ZIK2R3S7,,13,4,1,2017-05-16,,0.0,0.012382198566710323,0.0,229.0,,2017-05,
K44WX2BT,48.0,20,4,4,2017-05-16,2017-08-13,3351.0,0.9999999999755438,3351.0,89.0,89.0,2017-05,2017-08
HF2DSIT5,,28,1,1,2017-05-16,,0.0,0.24463544831680187,0.0,229.0,,2017-05,
XD6R8R5B,36.0,26,4,4,2017-05-16,2017-05-30,3153.0,0.9999999998812732,3153.0,14.0,14.0,2017-05,2017-05
CEGQ4V9F,44.0,30,6,2,2017-05-16,2017-05-20,0.0,0.013138094354808198,0.0,4.0,4.0,2017-05,2017-05
58DMWXXI,41.0,30,5,2,2017-05-16,2017-05-27,0.0,0.004431321970432827,0.0,11.0,11.0,2017-05,2017-05
8GYJOE85,36.0,32,1,2,2017-05-16,2017-08-22,0.0,0.142285275629273,0.0,98.0,98.0,2017-05,2017-08
KJP1JFKX,36.0,32,1,4,2017-05-16,2017-06-06,533.0,0.9340200919152014,533.0,21.0,21.0,2017-05,2017-06
LGK00C12,4.0,4,1,2,2017-05-16,2017-08-24,0.0,0.09476829768870255,0.0,100.0,100.0,2017-05,2017-08
1F950BGI,28.0,4,3,4,2017-05-16,2017-06-01,56.0,0.4471347191693749,56.0,16.0,16.0,2017-05,2017-06
1KV8WY84,67.0,7,6,2,2017-05-16,2017-05-24,0.0,0.008026114761782482,0.0,8.0,8.0,2017-05,2017-05
FN080GSV,24.0,34,1,4,2017-05-16,2017-08-04,522.0,0.9554263691111327,522.0,80.0,80.0,2017-05,2017-08
M3IMVC9G,,25,6,1,2017-05-16,,0.0,0.02725419356876909,0.0,229.0,,2017-05,
XR3BL1JL,32.0,25,3,4,2017-05-16,2017-08-20,54.0,0.7372674520468305,54.0,96.0,96.0,2017-05,2017-08
BTRIUUWG,,14,1,1,2017-05-16,,0.0,0.23976729912391545,0.0,229.0,,2017-05,
YD38G676,35.0,24,4,2,2017-05-16,2017-05-27,0.0,0.0027713464351415435,0.0,11.0,11.0,2017-05,2017-05
4AS1VXQM,58.0,24,2,4,2017-05-16,2017-09-07,5154.0,1.0,5154.0,114.0,114.0,2017-05,2017-09
UW6FSSDK,1.0,12,3,2,2017-05-16,2017-08-16,0.0,0.4825542599447245,0.0,92.0,92.0,2017-05,2017-08
GYC77KNM,27.0,16,4,4,2017-05-16,2017-09-16,3483.0,0.9999999999957179,3483.0,123.0,123.0,2017-05,2017-09
XRO7PMA2,,19,6,1,2017-05-17,,0.0,0.034304337903338714,0.0,228.0,,2017-05,
HS58SPS7,8.0,19,3,2,2017-05-17,2017-05-25,0.0,0.6005722499759374,0.0,8.0,8.0,2017-05,2017-05
5BGYQS4R,23.0,10,6,4,2017-05-17,2017-08-11,1110.0,0.9961456290316278,1110.0,86.0,86.0,2017-05,2017-08
YMS8IG4L,74.0,20,1,4,2017-05-17,2017-05-27,441.0,0.7271414314572616,441.0,10.0,10.0,2017-05,2017-05
04OAV3CV,,28,5,1,2017-05-17,,0.0,0.0146931372657371,0.0,228.0,,2017-05,
NISR8D1V,36.0,28,1,4,2017-05-17,2017-08-08,553.0,0.9457441700265787,553.0,83.0,83.0,2017-05,2017-08
T4MF2SMF,61.0,26,4,4,2017-05-17,2017-06-04,3624.0,0.999999999999005,3624.0,18.0,18.0,2017-05,2017-06
G6PDDHMN,28.0,6,1,2,2017-05-17,2017-05-31,0.0,0.07102689746076352,0.0,14.0,14.0,2017-05,2017-05
S2GG93I6,22.0,32,2,2,2017-05-17,2017-08-22,0.0,0.006294998546808526,0.0,97.0,97.0,2017-05,2017-08
8GV0BQTU,77.0,31,4,1,2017-05-17,,0.0,0.006610928429262548,0.0,228.0,,2017-05,
I99AI8C5,15.0,4,3,2,2017-05-17,2017-08-08,0.0,0.45688495850506,0.0,83.0,83.0,2017-05,2017-08
3SEMPUU1,46.0,27,2,1,2017-05-17,,0.0,0.008181019846328907,0.0,228.0,,2017-05,
8W87JE97,44.0,27,2,2,2017-05-17,2017-08-12,0.0,0.003865564726049308,0.0,87.0,87.0,2017-05,2017-08
RQM0PS59,41.0,27,3,2,2017-05-17,2017-08-18,0.0,0.47188345996463565,0.0,93.0,93.0,2017-05,2017-08
483NKH0E,54.0,27,2,4,2017-05-17,2017-08-18,4644.0,0.9999999999999998,4644.0,93.0,93.0,2017-05,2017-08
G6QI40AT,74.0,14,3,2,2017-05-17,2017-05-29,0.0,0.4066574186687277,0.0,12.0,12.0,2017-05,2017-05
UQY5TEE8,11.0,3,3,4,2017-05-17,2017-09-20,51.0,0.7121618969822081,51.0,126.0,126.0,2017-05,2017-09
AXHNVQPQ,31.0,24,2,4,2017-05-17,2017-09-08,4573.0,0.9999999999999998,4573.0,114.0,114.0,2017-05,2017-09
N2KXGJO3,63.0,12,4,4,2017-05-17,2017-08-01,3033.0,0.9999999997302365,3033.0,76.0,76.0,2017-05,2017-08
DDP76LIP,35.0,33,3,2,2017-05-17,2017-05-26,0.0,0.4140626891118961,0.0,9.0,9.0,2017-05,2017-05
43AH1M09,76.0,1,3,2,2017-05-18,2017-05-24,0.0,0.6134828370047174,0.0,6.0,6.0,2017-05,2017-05
852ZZB90,59.0,1,3,4,2017-05-18,2017-06-02,58.0,0.7549054029549632,58.0,15.0,15.0,2017-05,2017-06
V2GGEAOC,68.0,1,3,4,2017-05-18,2017-09-15,51.0,0.7961553714408375,51.0,120.0,120.0,2017-05,2017-09
0Y8HO91H,48.0,19,2,4,2017-05-18,2017-08-02,4873.0,1.0,4873.0,76.0,76.0,2017-05,2017-08
0K59ZLQC,18.0,13,1,1,2017-05-18,,0.0,0.3939184487156237,0.0,227.0,,2017-05,
PNUBACZM,39.0,10,2,4,2017-05-18,2017-06-07,4606.0,0.9999999999999998,4606.0,20.0,20.0,2017-05,2017-06
DPT11UGS,40.0,20,6,4,2017-05-18,2017-09-05,995.0,0.9907513799404426,995.0,110.0,110.0,2017-05,2017-09
GQFRHJF6,74.0,20,2,4,2017-05-18,2017-08-10,4581.0,0.9999999999999996,4581.0,84.0,84.0,2017-05,2017-08
S8ALJKKH,48.0,15,2,4,2017-05-18,2017-08-14,4671.0,0.9999999999999998,4671.0,88.0,88.0,2017-05,2017-08
2BXYT4PD,25.0,26,5,1,2017-05-18,,0.0,0.015603623905417772,0.0,227.0,,2017-05,
2FMT1053,,26,4,1,2017-05-18,,0.0,0.013619575587870511,0.0,227.0,,2017-05,
HU970PDK,18.0,30,5,1,2017-05-18,,0.0,0.028121166788207502,0.0,227.0,,2017-05,
D85PDC6S,,30,5,1,2017-05-18,,0.0,0.016627872775532522,0.0,227.0,,2017-05,
7D75QXBD,34.0,31,6,1,2017-05-18,,0.0,0.030070133434861694,0.0,227.0,,2017-05,
N3GVE0VP,,27,7,1,2017-05-18,,0.0,0.03438195406016376,0.0,227.0,,2017-05,
L71FBIF7,4.0,7,3,2,2017-05-18,2017-09-10,0.0,0.6840670779295975,0.0,115.0,115.0,2017-05,2017-09
HU6IS6Q2,16.0,7,5,4,2017-05-18,2017-06-11,5241.0,1.0,5241.0,24.0,24.0,2017-05,2017-06
UXFEJC9Q,50.0,34,6,4,2017-05-18,2017-05-22,1082.0,0.993798000498384,1082.0,4.0,4.0,2017-05,2017-05
D4Z6IL8W,60.0,9,1,4,2017-05-18,2017-06-05,616.0,0.9664470748527794,616.0,18.0,18.0,2017-05,2017-06
OK39IHP1,,25,3,1,2017-05-18,,0.0,0.7389053830737471,0.0,227.0,,2017-05,
5FG7S674,82.0,14,3,2,2017-05-18,2017-08-14,0.0,0.638499585342986,0.0,88.0,88.0,2017-05,2017-08
KJXB9Q7O,23.0,3,3,2,2017-05-18,2017-05-24,0.0,0.5157260948606835,0.0,6.0,6.0,2017-05,2017-05
CX4ZLSDW,,16,3,1,2017-05-18,,0.0,0.8051293947344688,0.0,227.0,,2017-05,
UFL6ZQDV,,33,1,1,2017-05-18,,0.0,0.20560898785062137,0.0,227.0,,2017-05,
KN3H2R4V,79.0,33,1,2,2017-05-18,2017-06-25,0.0,0.08130908888260564,0.0,38.0,38.0,2017-05,2017-06
20QTAZ1L,47.0,33,3,2,2017-05-18,2017-05-23,0.0,0.3724694469947673,0.0,5.0,5.0,2017-05,2017-05
NJCI3Y9S,12.0,33,2,4,2017-05-18,2017-06-03,4642.0,0.9999999999999998,4642.0,16.0,16.0,2017-05,2017-06
OATOYNX2,4.0,1,3,4,2017-05-19,2017-06-27,63.0,0.7346176539064404,63.0,39.0,39.0,2017-05,2017-06
GAH11YHT,44.0,22,4,2,2017-05-19,2017-05-20,0.0,0.003991695693773401,0.0,1.0,1.0,2017-05,2017-05
FT8227WB,82.0,19,6,2,2017-05-19,2017-06-01,0.0,0.013056290385213836,0.0,13.0,13.0,2017-05,2017-06
0XHTFQE8,2.0,19,6,4,2017-05-19,2017-08-19,1131.0,0.9969017917887482,1131.0,92.0,92.0,2017-05,2017-08
6I76NXTK,26.0,13,1,4,2017-05-19,2017-09-04,503.0,0.9070644437890754,503.0,108.0,108.0,2017-05,2017-09
0FLFT1R4,48.0,13,1,4,2017-05-19,2017-08-03,516.0,0.9364374938142657,516.0,76.0,76.0,2017-05,2017-08
QX4VN0WB,49.0,18,1,4,2017-05-19,2017-09-01,592.0,0.9652058446451766,592.0,105.0,105.0,2017-05,2017-09
14V0RQBV,72.0,10,2,2,2017-05-19,2017-08-27,0.0,0.00499057051875926,0.0,100.0,100.0,2017-05,2017-08
2G82J8WD,76.0,10,2,4,2017-05-19,2017-09-11,4914.0,1.0,4914.0,115.0,115.0,2017-05,2017-09
00KY25OA,12.0,20,1,4,2017-05-19,2017-06-01,564.0,0.9418415672996887,564.0,13.0,13.0,2017-05,2017-06
QDDD0L2Y,42.0,28,3,2,2017-05-19,2017-05-27,0.0,0.4523949538424147,0.0,8.0,8.0,2017-05,2017-05
6TN4T6HN,31.0,26,6,4,2017-05-19,2017-06-01,964.0,0.9848346827055761,964.0,13.0,13.0,2017-05,2017-06
VA2JJZXD,60.0,6,2,2,2017-05-19,2017-09-09,0.0,0.009011690418409895,0.0,113.0,113.0,2017-05,2017-09
MQY3YOQS,25.0,6,1,4,2017-05-19,2017-06-02,583.0,0.9409882283800495,583.0,14.0,14.0,2017-05,2017-06
MGD7DZAU,29.0,32,1,1,2017-05-19,,0.0,0.223686082444115,0.0,226.0,,2017-05,
BRFHWGVC,,31,6,1,2017-05-19,,0.0,0.03326325023895515,0.0,226.0,,2017-05,
3YWITFR5,59.0,4,1,4,2017-05-19,2017-08-15,440.0,0.8725244696987142,440.0,88.0,88.0,2017-05,2017-08
BEKQZ411,38.0,5,3,4,2017-05-19,2017-08-31,58.0,0.7148192361352376,58.0,104.0,104.0,2017-05,2017-08
PK0T5N02,37.0,21,6,4,2017-05-19,2017-05-26,1093.0,0.9957084659784013,1093.0,7.0,7.0,2017-05,2017-05
8Z4ZMS9U,,12,4,1,2017-05-19,,0.0,0.011913309349214184,0.0,226.0,,2017-05,
DTSCBNCX,18.0,12,6,2,2017-05-19,2017-08-12,0.0,0.02490415422274311,0.0,85.0,85.0,2017-05,2017-08
TUDKP25E,57.0,1,4,2,2017-05-20,2017-08-01,0.0,0.007296343552772117,0.0,73.0,73.0,2017-05,2017-08
JL9ERNVY,,22,5,1,2017-05-20,,0.0,0.01630041178900371,0.0,225.0,,2017-05,
E1OBRLYZ,82.0,22,1,4,2017-05-20,2017-05-27,529.0,0.9413187176652159,529.0,7.0,7.0,2017-05,2017-05
913RPKAD,69.0,19,2,4,2017-05-20,2017-05-24,4839.0,1.0,4839.0,4.0,4.0,2017-05,2017-05
JM5GDLEF,,13,2,1,2017-05-20,,0.0,0.0131621794612275,0.0,225.0,,2017-05,
NJC209SC,9.0,10,2,4,2017-05-20,2017-09-27,5961.0,1.0,5961.0,130.0,130.0,2017-05,2017-09
MMUC1AXI,30.0,10,2,4,2017-05-20,2017-08-09,5647.0,1.0,5647.0,81.0,81.0,2017-05,2017-08
X66G66ZA,72.0,10,3,4,2017-05-20,2017-08-18,56.0,0.7041292727304562,56.0,90.0,90.0,2017-05,2017-08
PI2PHSBE,82.0,20,1,2,2017-05-20,2017-08-05,0.0,0.1097528117655233,0.0,77.0,77.0,2017-05,2017-08
CYKC7RXH,42.0,20,2,2,2017-05-20,2017-08-06,0.0,0.0027508617320644094,0.0,78.0,78.0,2017-05,2017-08
WXRWSVTT,42.0,15,1,4,2017-05-20,2017-08-18,492.0,0.9066001828375112,492.0,90.0,90.0,2017-05,2017-08
81NOKKSW,67.0,8,3,4,2017-05-20,2017-08-31,68.0,0.6189788221196729,68.0,103.0,103.0,2017-05,2017-08
CP3JY4PE,34.0,26,4,4,2017-05-20,2017-09-14,3728.0,0.9999999999994984,3728.0,117.0,117.0,2017-05,2017-09
K2683261,55.0,32,6,4,2017-05-20,2017-09-13,1082.0,0.9954218762655365,1082.0,116.0,116.0,2017-05,2017-09
MPCJV2LA,35.0,31,6,2,2017-05-20,2017-08-21,0.0,0.012169383471469937,0.0,93.0,93.0,2017-05,2017-08
0DDBDPJU,25.0,4,1,4,2017-05-20,2017-08-05,557.0,0.9102140571470219,557.0,77.0,77.0,2017-05,2017-08
RXIQFV8D,19.0,9,3,4,2017-05-20,2017-08-09,60.0,0.7284166520974756,60.0,81.0,81.0,2017-05,2017-08
5RGYU88R,62.0,3,5,4,2017-05-20,2017-05-25,5046.0,1.0,5046.0,5.0,5.0,2017-05,2017-05
F3P73EG4,30.0,3,3,4,2017-05-20,2017-08-04,53.0,0.8053674490211881,53.0,76.0,76.0,2017-05,2017-08
CRLWCEMY,66.0,3,4,4,2017-05-20,2017-06-10,2807.0,0.9999999988597146,2807.0,21.0,21.0,2017-05,2017-06
3590U14O,54.0,24,2,2,2017-05-20,2017-08-23,0.0,0.003701522513649,0.0,95.0,95.0,2017-05,2017-08
CFOYAHQ1,55.0,33,2,2,2017-05-20,2017-05-30,0.0,0.0018139308429542947,0.0,10.0,10.0,2017-05,2017-05
IQ5ASHI1,4.0,1,1,4,2017-05-21,2017-08-11,475.0,0.9240617291968103,475.0,82.0,82.0,2017-05,2017-08
G378ZBNC,59.0,1,4,4,2017-05-21,2017-08-03,3031.0,0.999999999797212,3031.0,74.0,74.0,2017-05,2017-08
6ZVC87CV,52.0,22,3,4,2017-05-21,2017-08-09,53.0,0.76557241553469,53.0,80.0,80.0,2017-05,2017-08
4Y1DYANE,78.0,19,6,4,2017-05-21,2017-06-04,1112.0,0.9942458211910099,1112.0,14.0,14.0,2017-05,2017-06
CX0SXNCN,73.0,13,1,1,2017-05-21,,0.0,0.3050868505579852,0.0,224.0,,2017-05,
PGYBGBU3,80.0,18,2,4,2017-05-21,2017-09-11,4491.0,0.9999999999999996,4491.0,113.0,113.0,2017-05,2017-09
GQPQ6XBD,6.0,28,1,4,2017-05-21,2017-06-06,562.0,0.9333343719619728,562.0,16.0,16.0,2017-05,2017-06
G4KL8QWY,58.0,30,1,4,2017-05-21,2017-06-04,593.0,0.9709779592728698,593.0,14.0,14.0,2017-05,2017-06
GIVVPRQQ,36.0,6,2,4,2017-05-21,2017-08-30,4606.0,0.9999999999999998,4606.0,101.0,101.0,2017-05,2017-08
JF178AXO,22.0,32,6,4,2017-05-21,2017-08-11,1100.0,0.9970950980284587,1100.0,82.0,82.0,2017-05,2017-08
43NBMRFY,61.0,32,6,4,2017-05-21,2017-08-18,1198.0,0.9992915117242765,1198.0,89.0,89.0,2017-05,2017-08
RE3UNESR,,31,1,1,2017-05-21,,0.0,0.24360425303497996,0.0,224.0,,2017-05,
PPUSV3RG,,31,5,1,2017-05-21,,0.0,0.014696043030685274,0.0,224.0,,2017-05,
UQ67214Z,19.0,4,4,4,2017-05-21,2017-08-20,3250.0,0.9999999999571392,3250.0,91.0,91.0,2017-05,2017-08
HDITQL1S,73.0,7,4,4,2017-05-21,2017-09-05,2785.0,0.9999999980441052,2785.0,107.0,107.0,2017-05,2017-09
1WPONGOS,61.0,34,3,4,2017-05-21,2017-08-11,49.0,0.7775360020699994,49.0,82.0,82.0,2017-05,2017-08
UF0S02A4,38.0,5,4,2,2017-05-21,2017-05-25,0.0,0.002905265588228266,0.0,4.0,4.0,2017-05,2017-05
ZG1DFNPW,4.0,5,1,4,2017-05-21,2017-09-15,547.0,0.9528723670306698,547.0,117.0,117.0,2017-05,2017-09
SS9FXCS2,4.0,9,3,4,2017-05-21,2017-08-01,57.0,0.6331189575559992,57.0,72.0,72.0,2017-05,2017-08
SHE8LB0Y,21.0,25,3,2,2017-05-21,2017-08-08,0.0,0.4486681837103917,0.0,79.0,79.0,2017-05,2017-08
9D6NTQ16,79.0,25,3,2,2017-05-21,2017-08-06,0.0,0.52408330393919,0.0,77.0,77.0,2017-05,2017-08
59N6QWQM,65.0,24,4,2,2017-05-21,2017-05-23,0.0,0.0033846644550858474,0.0,2.0,2.0,2017-05,2017-05
ZHKJIJA1,10.0,24,1,4,2017-05-21,2017-08-05,572.0,0.9629019928226671,572.0,76.0,76.0,2017-05,2017-08
SDL8MJ4R,52.0,12,3,4,2017-05-21,2017-06-10,48.0,0.7138434013694195,48.0,20.0,20.0,2017-05,2017-06
G86OKJFV,39.0,1,5,2,2017-05-22,2017-05-31,0.0,0.00510525392346925,0.0,9.0,9.0,2017-05,2017-05
WM7XURV6,34.0,13,6,1,2017-05-22,,0.0,0.03391926122449623,0.0,223.0,,2017-05,
6I125KPN,,18,4,1,2017-05-22,,0.0,0.009930096680031752,0.0,223.0,,2017-05,
HUCB9WIQ,13.0,10,4,2,2017-05-22,2017-09-08,0.0,0.0052073981775546865,0.0,109.0,109.0,2017-05,2017-09
R8CMI00I,42.0,15,1,4,2017-05-22,2017-06-06,555.0,0.9242853195626984,555.0,15.0,15.0,2017-05,2017-06
T7HHH8HK,44.0,15,1,4,2017-05-22,2017-09-02,476.0,0.9273241016065332,476.0,103.0,103.0,2017-05,2017-09
2YLXKON1,,26,4,1,2017-05-22,,0.0,0.01331197064674221,0.0,223.0,,2017-05,
407NLHJH,46.0,30,6,4,2017-05-22,2017-06-14,1090.0,0.9952420100809785,1090.0,23.0,23.0,2017-05,2017-06
ZJQKUIZ4,53.0,31,3,1,2017-05-22,,0.0,0.7256953800871534,0.0,223.0,,2017-05,
KD63LC6D,12.0,31,1,4,2017-05-22,2017-09-25,584.0,0.9768767794631882,584.0,126.0,126.0,2017-05,2017-09
WS3BIQ4S,,27,5,1,2017-05-22,,0.0,0.010130761308565191,0.0,223.0,,2017-05,
TB27K4GC,24.0,27,7,4,2017-05-22,2017-08-14,24745.0,1.0,24745.0,84.0,84.0,2017-05,2017-08
U177IWW0,,34,6,1,2017-05-22,,0.0,0.03154827820505442,0.0,223.0,,2017-05,
VN8YFKTN,12.0,21,2,2,2017-05-22,2017-05-25,0.0,0.006631211970978784,0.0,3.0,3.0,2017-05,2017-05
NFFS1KSK,84.0,21,1,4,2017-05-22,2017-05-27,512.0,0.9487405045886704,512.0,5.0,5.0,2017-05,2017-05
SWEQFKRF,,14,2,1,2017-05-22,,0.0,0.010705855706984657,0.0,223.0,,2017-05,
V1T47SKL,83.0,24,3,4,2017-05-22,2017-06-07,60.0,0.6901458008897894,60.0,16.0,16.0,2017-05,2017-06
LFPY1Z14,36.0,33,2,2,2017-05-22,2017-09-07,0.0,0.0037917451923123575,0.0,108.0,108.0,2017-05,2017-09
M6IGBW79,14.0,33,6,4,2017-05-22,2017-08-08,1088.0,0.9971269389657553,1088.0,78.0,78.0,2017-05,2017-08
HYSOZRCG,,22,6,1,2017-05-23,,0.0,0.035806013775967316,0.0,222.0,,2017-05,
41RF80KQ,,22,5,1,2017-05-23,,0.0,0.01602426058671002,0.0,222.0,,2017-05,
CYB0NUCJ,,19,3,1,2017-05-23,,0.0,0.7780725484919118,0.0,222.0,,2017-05,
2QGI573A,71.0,13,1,4,2017-05-23,2017-05-26,463.0,0.8563815698232864,463.0,3.0,3.0,2017-05,2017-05
QW4QPPSY,27.0,20,6,4,2017-05-23,2017-08-24,877.0,0.9661868066601861,877.0,93.0,93.0,2017-05,2017-08
99L2TNR5,36.0,8,4,4,2017-05-23,2017-08-24,3339.0,0.9999999999771165,3339.0,93.0,93.0,2017-05,2017-08
3H3TNCP5,12.0,30,6,1,2017-05-23,,0.0,0.05204461563911162,0.0,222.0,,2017-05,
J8Y1OGY2,23.0,6,3,2,2017-05-23,2017-05-28,0.0,0.490908938003207,0.0,5.0,5.0,2017-05,2017-05
7SJD7M9K,25.0,6,2,4,2017-05-23,2017-08-20,4180.0,0.9999999999999889,4180.0,89.0,89.0,2017-05,2017-08
OKNOWHS3,46.0,31,6,2,2017-05-23,2017-08-02,0.0,0.012235134029713827,0.0,71.0,71.0,2017-05,2017-08
VO8WTDHE,35.0,27,1,2,2017-05-23,2017-05-26,0.0,0.05237312246360522,0.0,3.0,3.0,2017-05,2017-05
5FX5TX9L,35.0,27,5,4,2017-05-23,2017-08-14,4642.0,0.9999999999999998,4642.0,83.0,83.0,2017-05,2017-08
TLT4JJ0U,76.0,7,4,2,2017-05-23,2017-09-13,0.0,0.007488029652735101,0.0,113.0,113.0,2017-05,2017-09
RA77E84P,29.0,9,1,4,2017-05-23,2017-09-08,578.0,0.9300659647945497,578.0,108.0,108.0,2017-05,2017-09
7U225819,30.0,3,4,4,2017-05-23,2017-08-11,3285.0,0.9999999999816733,3285.0,80.0,80.0,2017-05,2017-08
075SHVO3,54.0,24,3,2,2017-05-23,2017-08-12,0.0,0.5099762423177179,0.0,81.0,81.0,2017-05,2017-08
HHNFD7DX,78.0,12,6,2,2017-05-23,2017-08-29,0.0,0.012640511902581121,0.0,98.0,98.0,2017-05,2017-08
PA55AGYL,10.0,33,2,4,2017-05-23,2017-05-31,5212.0,1.0,5212.0,8.0,8.0,2017-05,2017-05
V93ZA48C,20.0,19,1,4,2017-05-24,2017-09-24,614.0,0.9654258822745112,614.0,123.0,123.0,2017-05,2017-09
TR3TXXHF,8.0,19,5,4,2017-05-24,2017-09-13,5778.0,1.0,5778.0,112.0,112.0,2017-05,2017-09
11V16SZZ,46.0,13,1,1,2017-05-24,,0.0,0.27243210823860137,0.0,221.0,,2017-05,
SURL8H49,8.0,20,4,4,2017-05-24,2017-09-10,3521.0,0.9999999999965381,3521.0,109.0,109.0,2017-05,2017-09
3IWUUUCN,,28,2,1,2017-05-24,,0.0,0.010865317991270732,0.0,221.0,,2017-05,
POXC3DA1,43.0,15,5,2,2017-05-24,2017-09-21,0.0,0.005444835249548714,0.0,120.0,120.0,2017-05,2017-09
KMGXUADZ,60.0,8,2,4,2017-05-24,2017-08-06,5109.0,1.0,5109.0,74.0,74.0,2017-05,2017-08
K7TV5UBZ,,30,5,1,2017-05-24,,0.0,0.01606935077625238,0.0,221.0,,2017-05,
X5IZZ69D,17.0,30,1,2,2017-05-24,2017-06-20,0.0,0.09960615351648885,0.0,27.0,27.0,2017-05,2017-06
X58FLJ8K,47.0,30,5,4,2017-05-24,2017-09-18,5190.0,1.0,5190.0,117.0,117.0,2017-05,2017-09
IDBXD4OU,61.0,31,1,2,2017-05-24,2017-08-22,0.0,0.18473051443540417,0.0,90.0,90.0,2017-05,2017-08
TDNJDFU6,83.0,31,2,2,2017-05-24,2017-08-13,0.0,0.005536117941430895,0.0,81.0,81.0,2017-05,2017-08
KIMUGBN5,19.0,4,4,2,2017-05-24,2017-08-14,0.0,0.004400551089701857,0.0,82.0,82.0,2017-05,2017-08
4G0X8VHP,79.0,27,4,1,2017-05-24,,0.0,0.007581409814462487,0.0,221.0,,2017-05,
6BIZ2MB6,,34,3,1,2017-05-24,,0.0,0.7669239413459424,0.0,221.0,,2017-05,
7U81B9AQ,32.0,34,6,4,2017-05-24,2017-09-27,940.0,0.9908777288961246,940.0,126.0,126.0,2017-05,2017-09
WGSS08LF,15.0,9,2,2,2017-05-24,2017-08-26,0.0,0.003164413576308106,0.0,94.0,94.0,2017-05,2017-08
WC8KQJV9,32.0,25,1,4,2017-05-24,2017-08-06,647.0,0.9793939946884795,647.0,74.0,74.0,2017-05,2017-08
FENOSL5C,12.0,24,5,4,2017-05-24,2017-08-17,6206.0,1.0,6206.0,85.0,85.0,2017-05,2017-08
PQ3CLZ2N,48.0,12,4,4,2017-05-24,2017-09-10,3158.0,0.9999999999126004,3158.0,109.0,109.0,2017-05,2017-09
N4ZJ2PJT,20.0,16,4,4,2017-05-24,2017-08-19,2699.0,0.9999999919876729,2699.0,87.0,87.0,2017-05,2017-08
32A5TJ6D,16.0,1,3,2,2017-05-25,2017-08-13,0.0,0.628505866630128,0.0,80.0,80.0,2017-05,2017-08
HZCF65PU,56.0,22,6,4,2017-05-25,2017-08-04,1302.0,0.9994994373657571,1302.0,71.0,71.0,2017-05,2017-08
TCTLOMKP,5.0,19,4,4,2017-05-25,2017-06-27,2993.0,0.9999999994562083,2993.0,33.0,33.0,2017-05,2017-06
O0NCMYX9,3.0,2,1,4,2017-05-25,2017-06-05,460.0,0.8642554906086374,460.0,11.0,11.0,2017-05,2017-06
0STR2QEA,38.0,13,5,1,2017-05-25,,0.0,0.01751272048119346,0.0,220.0,,2017-05,
HELQUZNO,44.0,13,1,4,2017-05-25,2017-09-25,616.0,0.9821348103193158,616.0,123.0,123.0,2017-05,2017-09
V7DHDF8V,62.0,10,4,2,2017-05-25,2017-08-07,0.0,0.003474400720633866,0.0,74.0,74.0,2017-05,2017-08
A3OROHUS,29.0,10,2,4,2017-05-25,2017-08-14,4270.0,0.9999999999999936,4270.0,81.0,81.0,2017-05,2017-08
CXYWGOPF,52.0,20,2,2,2017-05-25,2017-08-21,0.0,0.004809310256082592,0.0,88.0,88.0,2017-05,2017-08
DLQTM07N,73.0,8,2,4,2017-05-25,2017-08-22,4787.0,1.0,4787.0,89.0,89.0,2017-05,2017-08
Y2EC6KYG,,26,4,1,2017-05-25,,0.0,0.013085774224099006,0.0,220.0,,2017-05,
SUXDAQNV,67.0,6,1,2,2017-05-25,2017-08-28,0.0,0.08826696257028825,0.0,95.0,95.0,2017-05,2017-08
ZT2NKCV5,36.0,6,3,4,2017-05-25,2017-05-31,55.0,0.6482373427010388,55.0,6.0,6.0,2017-05,2017-05
