Description,Agency (Dept or Stat Body),Agency address,Contract description/name,Award contract date,Contract value,Supplier name,Supplier address,Variation to contract (Yes/No),Specific confidentiality provision used,Procurement method,Reason for use of limited tendering,Form of contract,Number of offers sought,Evaluation criteria and weightings,Deliverables,Contract milestones,Contract performance management,Contract reference number,Contract category group,Parent contract number/SOA,Variation comments,Commence date,Supplier ABN,Finish date
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,7/12/2023,10450,Dental Axess Pty Ltd,"North Ryde, Nsw",No,No,,,,,,,,,385627,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,7/12/2023,19250,Dentaurum Australia Pty Ltd,"Mortlake, Nsw",No,No,,,,,,,,,385656,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,7/12/2023,38500,Erskine Products Pty. Ltd.,"Macksville, Nsw",No,No,,,,,,,,,385647,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,7/12/2023,22000,Getinge Australia Pty Ltd,"Chatswood, Nsw",No,No,,,,,,,,,385655,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,7/12/2023,90750,Horseley Dental Supplies Pty Ltd,"Granville, Nsw",No,No,,,,,,,,,385628,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,7/12/2023,27500,Interpath Services Pty Ltd,"Heidelberg West, Vic",No,No,,,,,,,,,385580,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,7/12/2023,55000,Ivoclar Vivadent Pty. Ltd.,"Noble Park North, Vic",No,No,,,,,,,,,385640,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,7/12/2023,93500,Nsk Oceania Pty Ltd,"Rosebery, Nsw",No,No,,,,,,,,,385667,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,7/12/2023,93500,One Dental Pty Ltd,"Castle Hill, Nsw",No,No,,,,,,,,,385646,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,7/12/2023,49500,Ozdent Dental Products Australia,"Castle Hill, Nsw",No,No,,,,,,,,,385665,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,7/12/2023,11000,Pacific Dental Specialties Pty Ltd,"Burleigh Heads, Qld",No,No,,,,,,,,,385643,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,7/12/2023,44000,Pathtech Pty Ltd,"Preston, Vic",No,No,,,,,,,,,385581,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,7/12/2023,49500,Pathtech Pty Ltd,"Preston, Vic",No,No,,,,,,,,,385582,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,7/12/2023,16256,Renishaw Oceania Pty Ltd,"Keysborough, Vic",No,No,,,,,,,,,385573,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,7/12/2023,49500,Sarstedt Australia Pty Ltd,"Ingle Farm, Sa",No,No,,,,,,,,,385583,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,7/12/2023,49500,Sarstedt Australia Pty Ltd,"Ingle Farm, Sa",No,No,,,,,,,,,385584,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,7/12/2023,60500,Scancare Pty Ltd,"Varsity Lakes, Qld",No,No,,,,,,,,,385660,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,7/12/2023,49500,Sdi Limited,"Victoria, Vic",No,No,,,,,,,,,385664,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,7/12/2023,82500,Single Use Dental Instruments Pty Ltd,"Kunda Park, Qld",No,No,,,,,,,,,385657,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,7/12/2023,71500,Sss Australia,"Tingalpa, Qld",No,No,,,,,,,,,385629,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,7/12/2023,27500,Team Medical Supplies,"Dural, Nsw",No,No,,,,,,,,,385658,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,7/12/2023,38500,Ultimate Dental Supply (Aust) Pty Ltd,"Moorabbin, Vic",No,No,,,,,,,,,385666,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,7/12/2023,16500,W & H Australasia Pty Limited,"Belrose, Nsw",No,No,,,,,,,,,385654,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,7/12/2023,22000,W & H Australasia Pty Limited,"Belrose, Nsw",No,No,,,,,,,,,385661,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,7/12/2023,49500,W 9 Pty Ltd,"Hornsby, Nsw",No,No,,,,,,,,,385662,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,7/12/2023,13200,Winc Australia Pty Ltd,"Alexandria, Nsw",No,No,,,,,,,,,385587,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,7/12/2023,13200,Winc Australia Pty Ltd,"Alexandria, Nsw",No,No,,,,,,,,,385588,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,8/12/2023,11910,All Door Solutions Pty Ltd,"Loganholme, Qld",No,No,,,,,,,,,385751,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,8/12/2023,33000,Ansell Healthcare,"Melbourne, Vic",No,No,,,,,,,,,385802,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,8/12/2023,60500,Ansell Healthcare,"Melbourne, Vic",No,No,,,,,,,,,385803,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,8/12/2023,37235,Applied Cross-Cutting Empowerment Strate,Philippines,No,No,,,,,,,,,385765,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,8/12/2023,24750,Clifford Hallam Healthcare Pty Ltd,"Riverwood, Nsw",No,No,,,,,,,,,385726,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,8/12/2023,102838,Data #3 Limited,"Indooroopilly, Qld",No,No,,,,,,,,,385764,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,8/12/2023,467500,Dentsply Sirona Pty Ltd,"Mount Waverley, Vic",No,No,,,,,,,,,385727,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,8/12/2023,137500,Geistlich Pharma Australia Pty Ltd,"Chatswood, Nsw",No,No,,,,,,,,,385728,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,8/12/2023,17600,Harris Technology Pty Ltd,"Hallam, Vic",No,No,,,,,,,,,385798,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,8/12/2023,467500,Henry Schein Regional Trust,"South Brisbane, Qld",No,No,,,,,,,,,385729,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,8/12/2023,372502,Hosmed Services Pty Ltd,"Virginia, Qld",No,No,,,,,,,,,385752,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,8/12/2023,49500,In Vitro Technologies Pty Ltd,"Noble Park, Vic",No,No,,,,,,,,,385730,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,8/12/2023,159500,Kerr Australia Pty Ltd,"Lane Cove, Nsw",No,No,,,,,,,,,385731,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,8/12/2023,11000,Labcabs Pty Ltd,"Cannon Hill, Qld",No,No,,,,,,,,,385799,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,8/12/2023,19800,Labco Scientific Pty Ltd,"Brendale BC, Qld",No,No,,,,,,,,,385801,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,8/12/2023,17600,Machine Technology Pty Ltd,"Kogarah, Nsw",No,No,,,,,,,,,385735,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,8/12/2023,99047,Mctaggart Plumbing Pty Ltd,"Petrie, Qld",No,No,,,,,,,,,385761,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,8/12/2023,35858,Merck Pty Ltd,"Bayswater, Vic",No,No,,,,,,,,,385702,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,8/12/2023,93500,Mun Australia Pty Ltd,"Epping, Nsw",No,No,,,,,,,,,385732,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,8/12/2023,11000,Mun Australia Pty Ltd,"Epping, Nsw",No,No,,,,,,,,,385736,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,8/12/2023,99000,Nature Sydney Pty Ltd,"Lavender Bay, Nsw",Yes,No,,,,,,,,,385778,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,8/12/2023,16500,O'Connor Marsden & Associates,"Sydney, Nsw",No,No,,,,,,,,,385760,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,8/12/2023,11000,People In Plastic,"Rocklea, Qld",No,No,,,,,,,,,385737,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,8/12/2023,55000,Sigma Aldrich Pty Ltd,"Castle Hill, Nsw",No,No,,,,,,,,,385719,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,8/12/2023,50060,Smartsheet Inc.,Usa,No,No,,,,,,,,,385792,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,8/12/2023,20900,Testel Australia Pty Ltd,"Unley, Sa",No,No,,,,,,,,,385800,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,8/12/2023,28600,The Trustee For The Spencer Brands Group,"Pine Mountain, Qld",No,No,,,,,,,,,385804,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,8/12/2023,66000,Thermo Fisher Scientific Australia,"Scoresby, Vic",No,No,,,,,,,,,385715,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,8/12/2023,27500,Thermo Fisher Scientific Australia,"Scoresby, Vic",No,No,,,,,,,,,385723,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,8/12/2023,19250,Tomident Pty. Ltd.,"Ashfield, Nsw",No,No,,,,,,,,,385724,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,8/12/2023,13200,Vital Medical Supplies,"Kingsgrove, Nsw",No,No,,,,,,,,,385805,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,8/12/2023,56693,"Wellspring Worldwide, Inc.",Usa,No,No,,,,,,,,,385722,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,8/12/2023,33000,Westlab Pty Ltd,"Ballarat, Vic",No,No,,,,,,,,,385721,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,8/12/2023,82500,Winc Australia Pty Ltd,"Alexandria, Nsw",No,No,,,,,,,,,385725,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Health & Safety Expenses,11/12/2023,10048,Diligent Fire Pty Ltd,"Albion, Qld",No,No,,,,,,,,,385809,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Health & Safety Expenses,11/12/2023,13695,The P.A. People Pty Ltd,"Rhodes, Nsw",No,No,,,,,,,,,385806,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,11/12/2023,13349,Unijobs Global Pty Ltd,"Brighton, Vic",No,No,,,,,,,,,385814,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,12/12/2023,84592,Biotools Pty Ltd,"Keperra, Qld",No,No,,,,,,,,,385844,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,12/12/2023,11739,"Bizztech, Inc.",Usa,No,No,,,,,,,,,385817,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,12/12/2023,203500,Boc Limited,"Labrador, Qld",No,No,,,,,,,,,385830,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,12/12/2023,79638,Lastek Pty Ltd,"Thebarton, Sa",No,No,,,,,,,,,385826,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,12/12/2023,10780,Norman Disney & Young,"Sydney, Nsw",No,No,,,,,,,,,385849,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Software Support Maintenance,12/12/2023,743358,Oracle Corporation Australia Pty Ltd,"Sydney, Nsw",No,No,Limited,"c - (i) Cannot be made for technical reasons such as requirements of interchangeability or interoperability with existing equipment, software, services or installations procured under the initial procurement, or due to conditions under original supplier warranties",,,,,,,385820,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,12/12/2023,13750,Scope Scientific,"Kelvin Grove, Qld",No,No,,,,,,,,,385835,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Memberships/Subscriptions,12/12/2023,32720,Sinorbis Australia Pty Ltd,"Sydney, Nsw",No,No,,,,,,,,,385845,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,12/12/2023,181014,Turner & Townsend Project Management Pty,"Brisbane, Qld",No,No,,,,,,,,,385856,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Computer Equipment,13/12/2023,15224,000Pc Pty Ltd,"Wilsonton, Qld",No,No,,,,,,,,,2050170,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Royalties,13/12/2023,24038,A Dowling,Qld,No,No,,,,,,,,,2048349 2062823,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,13/12/2023,41454,Acer - Aust Council For Edu Research Ltd,"Camberwell, Vic",No,No,,,,,,,,,2048338,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Memberships/Subscriptions,13/12/2023,14916,Acts Inc,"Nathan, Qld",No,No,,,,,,,,,2051009,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,13/12/2023,11116,American Academy Of Pediatrics,Usa,No,No,,,,,,,,,2048435,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Memberships/Subscriptions,13/12/2023,33000,Australian Academy Of Science,"Canberra, Act",No,No,,,,,,,,,2050825,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Pathology Expenditure,13/12/2023,16335,Australian Laboratory Services P/L,"Stafford, Qld",No,No,,,,,,,,,2050755,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,13/12/2023,131830,Bloomsbury Publishing Plc.,UK,No,No,,,,,,,,,GU-2085,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,13/12/2023,24865,Bloomsbury Publishing Plc.,UK,No,No,,,,,,,,,GU-2129,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Memberships/Subscriptions,13/12/2023,27500,Campus Plus Pty Ltd,"Act, Nsw",No,No,,,,,,,,,2050521,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,13/12/2023,76417,Cengage Learning Australia Pty Ltd,"South Melbourne, Vic",No,No,,,,,,,,,2048737,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,13/12/2023,144504,Clarivate Analytics (Uk) Limited,UK,No,No,,,,,,,,,2048437,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,13/12/2023,132265,Coherent Digital Llc,Usa,No,No,,,,,,,,,2049034,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,13/12/2023,42903,Council Of Aust. University Librarians,"Deakin, Act",No,No,,,,,,,,,2046981,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,13/12/2023,95658,Council Of Aust. University Librarians,"Deakin, Act",No,No,,,,,,,,,2047398,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,13/12/2023,140730,Council Of Aust. University Librarians,"Deakin, Act",No,No,,,,,,,,,2047580,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,13/12/2023,136621,Council Of Aust. University Librarians,"Deakin, Act",No,No,,,,,,,,,2047582,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,13/12/2023,25207,Council Of Aust. University Librarians,"Deakin, Act",No,No,,,,,,,,,2047587,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,13/12/2023,52557,Council Of Aust. University Librarians,"Deakin, Act",No,No,,,,,,,,,2047951,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,13/12/2023,292222,Council Of Aust. University Librarians,"Deakin, Act",No,No,,,,,,,,,2047954,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,13/12/2023,80267,Council Of Aust. University Librarians,"Deakin, Act",No,No,,,,,,,,,2048421,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Memberships/Subscriptions,13/12/2023,24378,Council Of Aust. University Librarians,"Deakin, Act",No,No,,,,,,,,,2048736,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Printing Expenses,13/12/2023,14301,Cpx Pty Ltd,"Kelvin Grove, Qld",No,No,,,,,,,,,2048726,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,13/12/2023,21500,David Robert Peetz,Queensland,No,No,,,,,,,,,2050511,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Patent Application Fee,13/12/2023,13803,Davies Collison Cave Pty Ltd,"Melbourne, Vic",No,No,,,,,,,,,2048733,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,13/12/2023,107728,Ebsco International Inc,"North Sydney, Nsw",No,No,,,,,,,,,2047379,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,13/12/2023,240302,Ebsco International Inc,"North Sydney, Nsw",No,No,,,,,,,,,2047405,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,13/12/2023,14186,Ebsco International Inc,"North Sydney, Nsw",No,No,,,,,,,,,2048350,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Memberships/Subscriptions,13/12/2023,14002,Ecctis Ltd,UK,No,No,,,,,,,,,2046542,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,13/12/2023,38462,Edified Pty Ltd,"Carlton North, Vic",No,No,,,,,,,,,2047404 394740,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,13/12/2023,15806,Edu Danmark Aps,Denmark,No,No,,,,,,,,,2050773,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,13/12/2023,226713,Elsevier Inc.,Usa,Yes,No,,,,,,,,,2046316 2100668,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Memberships/Subscriptions,13/12/2023,15000,Engagement Australia Ltd,"Lismore, Nsw",No,No,,,,,,,,,2046246,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,13/12/2023,34596,Euromonitor International Ltd.,Uk,No,No,,,,,,,,,2046324,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Memberships/Subscriptions,13/12/2023,55000,Higher Ed Services Pty Ltd,"Sydney, Nsw",No,No,,,,,,,,,2047568,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,13/12/2023,25355,Idp Education Pty Ltd,"Melbourne, Vic",No,No,,,,,,,,,2051136,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,13/12/2023,22559,Igroup (Australasia) Pty Ltd,"Melbourne, Vic",No,No,,,,,,,,,2046254,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,13/12/2023,32926,Igroup (Australasia) Pty Ltd,"Melbourne, Vic",No,No,,,,,,,,,2049558,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,13/12/2023,126739,Igroup (Australasia) Pty Ltd,"Melbourne, Vic",No,No,,,,,,,,,2049560,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,13/12/2023,19367,Informa Uk Ltd,Uk,No,No,,,,,,,,,2048158,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,13/12/2023,12870,Kingaroy Furniture Court,"Kingaroy, Qld",No,No,,,,,,,,,2048725,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,13/12/2023,27500,Leadershiphq Pty Ltd,"Ormiston, Qld",No,No,,,,,,,,,2049291,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Printing Expenses,13/12/2023,18645,Lovework Studio Pty Ltd,"Woody Point, Qld",No,No,,,,,,,,,2050910,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,13/12/2023,15436,Mcgraw Hill Llc,Usa,No,No,,,,,,,,,2046965,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,13/12/2023,22419,Mcgraw Hill Llc,Usa,No,No,,,,,,,,,2046966,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Memberships/Subscriptions,13/12/2023,11388,Nationwide News Pty Ltd,"Surry Hills, Nsw",No,No,,,,,,,,,2047549,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,13/12/2023,11095,Naxos Digital Services Ltd,Hong Kong,No,No,,,,,,,,,2050390,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,13/12/2023,28325,Nearmap Australia Pty Ltd,"Barangaroo, Nsw",No,No,,,,,,,,,2048145,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,13/12/2023,19944,Peter Lang Group Ag,Switzerland,No,No,,,,,,,,,2047392,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,13/12/2023,47197,Proquest Llc,Usa,No,No,,,,,,,,,2047575,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,13/12/2023,21275,Proquest Llc,Usa,No,No,,,,,,,,,2047969,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,13/12/2023,16693,Ride Free Media Pty Ltd,"West End, Qld",No,No,,,,,,,,,2049177,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,13/12/2023,261278,Rmit Training Pty Ltd,"Melbourne, Vic",No,No,,,,,,,,,2047562,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,13/12/2023,33808,Royal Pharmaceutical Society Of Gb,Uk,No,No,,,,,,,,,2047973,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Excursions Expenses,13/12/2023,21950,Second Nature Asia Pacific Pty Ltd,"Elanora, Qld",No,No,,,,,,,,,2050757,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,13/12/2023,18885,Springer Nature Bv,Germany,No,No,,,,,,,,,2046699,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,13/12/2023,155388,Springer Nature Bv,Germany,No,No,,,,,,,,,2047955,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,13/12/2023,253210,Springer Nature Bv,Germany,No,No,,,,,,,,,2047974,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Memberships/Subscriptions,13/12/2023,16500,Swinburne University Of Technology,"Hawthorn, Vic",No,No,,,,,,,,,2050519,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",External Course Delivery,13/12/2023,30000,Tapan Kumar Sarker,Qld,No,No,,,,,,,,,2047971,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,13/12/2023,21437,The School Locker,"Eight Mile Plains, Qld",No,No,,,,,,,,,2050763,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,13/12/2023,34430,The Trustee For Granted Group Unit Trust,"Bentleigh, Vic",No,No,,,,,,,,,2046353,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,13/12/2023,13200,The Trustee For Huckfurn No 2 Trust,"Warwick, Qld",No,No,,,,,,,,,2049295,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,13/12/2023,37439,Therapeutic Guidelines Ltd,"West Melbourne, Vic",No,No,,,,,,,,,2047576,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,13/12/2023,324425,Thomson Legal & Regulatory Limited,"Sydney, Nsw",No,No,,,,,,,,,2047581,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,13/12/2023,45341,Tongfang Knowledge Network Technology Co,"Beijing, ",No,No,,,,,,,,,2048443,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Memberships/Subscriptions,13/12/2023,13171,University Of Western Australia,Nedlands,No,No,,,,,,,,,2051010,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,13/12/2023,33745,Visible Body,Usa,No,No,,,,,,,,,2042449,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Conference Expenses,13/12/2023,24200,Watermark Events Pty Ltd,"Mermaid Beach, Qld",No,No,,,,,,,,,2047723 2005287,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,2/01/2024,970299,Baidam Solutions Pty Ltd,"Brisbane, Qld",No,No,Selective,,,,,,,,385886,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,2/01/2024,27500,Blackwoods,"Goodna, Qld",No,No,,,,,,,,,385883,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Inventory Expenses,2/01/2024,27500,Blackwoods,"Goodna, Qld",No,No,,,,,,,,,385883,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,2/01/2024,24200,Freedspace Pty Ltd,"Footscray, Vic",No,No,,,,,,,,,385874,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,2/01/2024,24200,Freedspace Pty Ltd,"Footscray, Vic",No,No,,,,,,,,,385874,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,2/01/2024,84425,Jonas Leisure Pty Ltd,"Macquarie Park, Nsw",No,No,,,,,,,,,GU-1222,,,,,,
