Description,Agency (Dept or Stat Body),Agency address,Contract description/name,Award contract date,Contract value,Supplier name,Supplier address,Variation to contract (Yes/No),Specific confidentiality provision used,Procurement method,Reason for use of limited tendering,Form of contract,Number of offers sought,Evaluation criteria and weightings,Deliverables,Contract milestones,Contract performance management,Contract reference number,Contract category group,Parent contract number/SOA,Variation comments,Commence date,Supplier ABN,Finish date
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,18/11/2025,35058,American Society of Civil Engineers,United States,,,,,,,,,,,2156723,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,18/11/2025,60136,BMJ Publishing Group Ltd,United Kingdom,,,,,,,,,,,2157879,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,18/11/2025,481360,BURO NORTH,"Cremorne, Vic",,,,,,,,,,,404848,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,18/11/2025,33000,Cengage Learning Australia Pty Ltd,"South Melbourne, Vic",,,,,,,,,,,2160722,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Travel Expenses,18/11/2025,55000,City University of Macau,Macau,,,,,,,,,,,2159431,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,18/11/2025,50197,Council of Aust. University Librarians,"Deakin, Act",,,,,,,,,,,2158794,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,18/11/2025,12873,Council of Aust. University Librarians,"Deakin, Act",,,,,,,,,,,2159430,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,18/11/2025,41968,Council of Aust. University Librarians,"Deakin, Act",,,,,,,,,,,2160459,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,18/11/2025,119367,Council of Aust. University Librarians,"Deakin, Act",,,,,,,,,,,2160577,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Printing Expenses,18/11/2025,73083,CPX Pty Ltd,"Newmarket, Kelvin Grove Bc, Qld",,,,,,,,,,,2156489,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,18/11/2025,20639,EBSCO International Inc,"North Sydney, Nsw",,,,,,,,,,,2157109,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,18/11/2025,14862,EBSCO International Inc,"North Sydney, Nsw",,,,,,,,,,,2157886,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,18/11/2025,47371,EBSCO International Inc,"North Sydney, Nsw",,,,,,,,,,,2157893,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,18/11/2025,12496,EBSCO International Inc,"North Sydney, Nsw",,,,,,,,,,,2157908,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Conference Expenses,18/11/2025,27500,ELABOR8 PTY LTD,"Melbourne, Vic",,,,,,,,,,,2158791,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Memberships/Subscriptions,18/11/2025,15000,Engagement Australia Ltd,"Lismore, Nsw",,,,,,,,,,,2158508,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Field Trip Expenses (Excursions),18/11/2025,35162,Flight Centre Travel Group Limited,"Sydeny, Nsw",,,,,,,,,,,2159357,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,18/11/2025,25844,iGroup (Australasia) Pty Ltd,"Melbourne, Vic",,,,,,,,,,,2160201,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Conference Expenses,18/11/2025,24031,JEREMY PAUL CONNOR,Nsw,,,,,,,,,,,2158917,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,18/11/2025,15500,MALVON & CO PTY LTD,"Margate, Qld",,,,,,,,,,,404826,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,18/11/2025,27500,McKenzie Group Consulting (QLD) Pty Ltd,"Brisbane, Qld",,,,,,,,,,,404825,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,18/11/2025,579268,Ovid Technologies Inc.,United States,,,Limited,b - (iii) The absence of competition for technical reasons which can only be supplied by a particular supplier and no reasonable alternative exists ,,,,,,,2158920,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,18/11/2025,47575,Oxford University Press,United Kingdom,,,,,,,,,,,2157111,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,18/11/2025,14399,Oxford University Press,United Kingdom,,,,,,,,,,,2157271,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,18/11/2025,31670,Oxford University Press,United Kingdom,,,,,,,,,,,2157272,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,18/11/2025,45088,Oxford University Press,United Kingdom,,,,,,,,,,,2157703,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,18/11/2025,45088,Oxford University Press,United Kingdom,,,,,,,,,,,2157884,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Conference Expenses,18/11/2025,25938,Purpose Led Transformation,"Beaumaris, Vic",,,,,,,,,,,2159671,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,18/11/2025,117132,"Readex, a division of NewsBank Inc",United States,,,,,,,,,,,2159434,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,18/11/2025,14003,Scientrific Pty Ltd,"Yamba, Nsw",,,,,,,,,,,404836,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,18/11/2025,82829,Spellbook,Canada,,,,,,,,,,,2160368 2160711,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,18/11/2025,15114,STEVE WATSON AND PARTNERS PTY LIMITED,"Sydney, Nsw",,,,,,,,,,,2157129,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,18/11/2025,12579,Tha Tank Factory,"Alstonville, Nsw",,,,,,,,,,,404827,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,18/11/2025,12650,The Trustee for GrantEd Group Unit Trust,"Bentleigh, Vic",,,,,,,,,,,2158770,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,18/11/2025,35894,Thermoline Scientific Equipment Pty Ltd,"Wetherill Park, Nsw",,,,,,,,,,,404850,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,18/11/2025,50768,Tongfang Knowledge Network Technology Co,China,,,,,,,,,,,2158348,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,18/11/2025,42580,UpToDate Inc.,United States,,,,,,,,,,,2157105,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Software Support Maintenance,18/11/2025,45395,WNS Global Services (Australia) Pty Ltd,"North Sydney, Nsw",,,,,,,,,,,404828,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Chemical/Biological Products,19/11/2025,69841,AIM Discovery Solutions Pty Ltd,"Kew, Vic",,,,,,,,,,,404879,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,19/11/2025,55000,AUTOGENAI AUSTRALIA PTY LTD,"Surfers Paradise, Qld",,,,,,,,,,,404878,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Memberships/Subscriptions,19/11/2025,14036,CAUDIT,"Kingston, Act",,,,,,,,,,,404888,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,19/11/2025,121968,Dropbox International Unlimited Company,Ireland,,,,,,,,,,,404876,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,19/11/2025,23152,"Hasura, Inc.",United States,,,,,,,,,,,404895,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,19/11/2025,176912,LearnWise Software International BV,Netherlands,,,,,,,,,,,404881,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Software Support Maintenance,19/11/2025,57474,Pan Software Pty Ltd,"East Hawthorn, Vic",,,,,,,,,,,404874,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,20/11/2025,20620,BSG Brisbane Sound Group,"Northgate, Qld",,,,,,,,,,,404898,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,20/11/2025,30890,Carbon Market Institute,"Melbourne, Vic",,,,,,,,,,,404946,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,20/11/2025,13346,Empire Office Furniture,"Rocklea, Qld",,,,,,,,,,,404967,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Hire/Lease Fees,20/11/2025,136578,Gold Coast Convention & Exhibition Centr,"Broadbeach, Qld",,,,,,,,,,,404930,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",IT Equipment,20/11/2025,55819,Hewlett-Packard Australia Pty Ltd,"Blackburn, Vic",,,,,,,,,,,404902,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,20/11/2025,33000,KOENIG MACHINERY PTY LTD,"Campbellfield, Vic",,,,,,,,,,,404962,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,20/11/2025,114950,NATURE SYDNEY PTY LTD,"Lavender Bay, Nsw",,,,,,,,,,,404901,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Chemical/Biological Products,20/11/2025,28051,Novachem Unit Trust t/a Novachem Pty Ltd,"Collingwood, Vic",,,,,,,,,,,404900,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,20/11/2025,30760,OSIsoft LLC,United States,,,,,,,,,,,404961,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,20/11/2025,10634,SSS Australia,"Tingalpa, Qld",,,,,,,,,,,404908,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Software Support Maintenance,20/11/2025,66217,Thermo Fisher Scientific Australia,"Scoresby, Vic",,,,,,,,,,,404975,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,20/11/2025,122013,Vacuum Technique Singapore Pte Ltd,Singapore,,,,,,,,,,,404947,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,20/11/2025,372658,Vacuum Technique Singapore Pte Ltd,Singapore,,,,,,,,,,,404959,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,20/11/2025,14619,Videopro Pty Ltd,"Eagle Farm, Qld",,,,,,,,,,,404983,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,21/11/2025,24299,ASPECT STUDIOS PTY LTD,"Woolloongabba, Qld",,,,,,,,,,,405044,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,21/11/2025,102956,BAIDAM SOLUTIONS PTY LTD,"Brisbane, Qld",,,,,,,,,,,405022,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,21/11/2025,476017,Dell Australia Pty Ltd,"Frenchs Forest, Nsw",,,,,,,,,,,404999,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,21/11/2025,180553,Dell Australia Pty Ltd,"Frenchs Forest, Nsw",,,,,,,,,,,405000,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,21/11/2025,4935634,FITOUT AND REFURBISHMENT AUSTRALIA PTY L,"Springwood, Qld",,,Selective,,,,,,,,404993,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,21/11/2025,197736,Focus Professional Services Pty Ltd,"Brisbane, Qld",Yes,,,,,,,,,,405018,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,21/11/2025,137500,Global Reviews (Asia Pacific) Pty Ltd,"East Melbourne, Vic",,,,,,,,,,,405037,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,21/11/2025,37334,INTEGRA REMEDIAL SOLUTIONS PTY LTD,"Thorneside, Qld",,,,,,,,,,,405021,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Software Support Maintenance,21/11/2025,484330,Integral Technology Solutions Pty Ltd,"Spring Hill, Qld",,,,,,,,,,,405008,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,21/11/2025,40667,MBMPL PTY LTD,"Sydney, Nsw",,,,,,,,,,,405045,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,21/11/2025,12816,Oracle Corporation Australia Pty Ltd,"Sydney, Nsw",,,,,,,,,,,405024,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Imaging Services,21/11/2025,12600,SPECIALIST MRI SERVICES AND CONSULTING,"Mermaid Beach, Qld",,,,,,,,,,,404995 406278,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Health & Safety Expenses,22/11/2025,12243,Testel Australia Pty Ltd,"Unley, Sa",,,,,,,,,,,405056,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,22/11/2025,14828,THE P.A. PEOPLE PTY LTD,"Rhodes, Nsw",,,,,,,,,,,405057,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,23/11/2025,20134,FROTH BUILD PTY LTD,"Burleigh Heads, Qld",,,,,,,,,,,405058,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,24/11/2025,12980,Brient Trade Services Pty Ltd,"Guanaba, Qld",,,,,,,,,,,405061,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,24/11/2025,17774,EYE SYSTEMS International GmbH,Germany,,,,,,,,,,,405075,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,24/11/2025,42596,Greenbox Group Pty Ltd,"Lytton, Qld",,,,,,,,,,,405089,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,24/11/2025,21344,Leap Australia Pty Ltd,"Manly, Nsw",,,,,,,,,,,405066,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,24/11/2025,14415,Sonocent,United Kingdom,,,,,,,,,,,405060,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,25/11/2025,39821,Bloomsbury Publishing Plc.,United Kingdom,,,,,,,,,,,2159237,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,25/11/2025,13794,Bloomsbury Publishing Plc.,United Kingdom,,,,,,,,,,,2159241,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,25/11/2025,51000,Cambridge University Press,"Port Melbourne, Vic",,,,,,,,,,,2160806,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Memberships/Subscriptions,25/11/2025,43054,Council of Aust. University Librarians,"Deakin, Act",,,,,,,,,,,2158776,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Event Expenditure,25/11/2025,40300,D SARRA & T.M SARRA,Qld,,,,,,,,,,,2157528 2131074 2158159,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Conference Expenses,25/11/2025,12496,DYNAMIC GIFT INTERNATIONAL PTY LTD,"Tuncurry, Nsw",,,,,,,,,,,2158332,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,25/11/2025,209082,Elsevier Inc.,United States,,,,,,,,,,,2158929,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,25/11/2025,38232,Euromonitor International Ltd.,United Kingdom,,,,,,,,,,,2158505,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Audit Fees,25/11/2025,27500,Grant Thornton Australia Limited,"Brisbane, Qld",,,,,,,,,,,2159683,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,25/11/2025,27370,IDP Education Pty Ltd,"Melbourne, Vic",,,,,,,,,,,2161382,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,25/11/2025,19804,iGroup (Australasia) Pty Ltd,"Melbourne, Vic",,,,,,,,,,,2160725,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,25/11/2025,36271,iGroup (Australasia) Pty Ltd,"Melbourne, Vic",,,,,,,,,,,2161123,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Chemical/Biological Products,25/11/2025,12356,In Vitro Technologies Pty Ltd,"Noble Park, Vic",,,,,,,,,,,405108,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,25/11/2025,365884,Informa UK Ltd,United Kingdom,,,,,,,,,,,2159224,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,25/11/2025,5180704,INTREC MANAGEMENT (QLD) PTY LTD,"Milton, Qld",Yes,,Selective,,,,,,,,405128,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,25/11/2025,30939,KONINKLIJKE BRILL LEIDEN NV,Netherlands,,,,,,,,,,,2160719,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,25/11/2025,76032,LAWYERS ON DEMAND AUSTRALIA PTY LTD,"Sydney, Nsw",,,,,,,,,,,405095,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,25/11/2025,23567,Leica Microsystems Pty Ltd,"North Ryde Bc, Nsw",,,,,,,,,,,405098,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,25/11/2025,214921,Life Fitness Australia Pty Ltd,"Geebung, Qld",,,,,,,,,,,405124,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,25/11/2025,18084,McTaggart Plumbing PTY LTD,"Petrie, Qld",,,,,,,,,,,405106,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,25/11/2025,117438,More Partnership Limited,United Kingdom,,,,,,,,,,,2161692 2162508,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,25/11/2025,10514,Naxos Digital Services Ltd,Hong Kong,,,,,,,,,,,2159716,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,25/11/2025,44000,Outside Opinion Pty Ltd,"St Andrews Beach, Vic",,,,,,,,,,,2161363,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,25/11/2025,39294,Royal Pharmaceutical Society of GB,United Kingdom,,,,,,,,,,,2158155,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,25/11/2025,54146,STEADFAST PROJECTS PTY LTD,"Upper Kedron, Qld",,,,,,,,,,,405105,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,25/11/2025,11000,SUGAR RESEARCH AUSTRALIA LTD,"Indooroopilly, Qld",,,,,,,,,,,2160910,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,25/11/2025,27225,THE TRUSTEE FOR MERCH GIRLS UNIT TRUST,"Balaclava, Vic",,,,,,,,,,,2157899,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,25/11/2025,20042,Toohey Forest Environmental Edu Centre,"Nathan, Qld",,,,,,,,,,,2160269,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,25/11/2025,36397,Visible Body,United States,,,,,,,,,,,2158509,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,26/11/2025,56807,AIRMASTER CORPORATION PTY LTD,"Mansfield, Qld",,,,,,,,,,,405188,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,26/11/2025,47896,COHERA-TECH PTY LIMITED,"Seventeen Mile Rocks, Qld",,,,,,,,,,,405146,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",IT Equipment,26/11/2025,17888,Computer Alliance Pty Ltd,"Mount Gravatt, Qld",,,,,,,,,,,405167,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,26/11/2025,119350,DELOITTE CONSULTING PTY LIMITED,"Brisbane, Qld",,,,,,,,,,,405160,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,26/11/2025,10797,Getty Images Sales Australia Pty Ltd,"St Leonards, Nsw",,,,,,,,,,,405145,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,26/11/2025,18300,Richmond Signs & Designs,"Southport, Qld",,,,,,,,,,,405144,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,27/11/2025,23198,A1 Building & Property Solutions Pty Ltd,"The Gap, Qld",,,,,,,,,,,405221,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,27/11/2025,20937,E.D.C. SYSTEMS PTY LTD,"Cannon Hill, Qld",,,,,,,,,,,405201,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,27/11/2025,33000,EVIDENT AUSTRALIA PTY LTD,"Macquarie Park, Nsw",,,,,,,,,,,405200,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,27/11/2025,54450,INTELLIDESIGN PTY LTD,"Seventeen Mile Rocks, Qld",,,,,,,,,,,405223,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,27/11/2025,57442,Oracle Corporation Australia Pty Ltd,"Sydney, Nsw",,,,,,,,,,,405203,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,27/11/2025,22000,Squiz Australia Pty Ltd,"Sydney, Nsw",,,,,,,,,,,405195,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,27/11/2025,50050,Steele Wrobel Pty Ltd,"Brisbane, Qld",,,,,,,,,,,405207,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,28/11/2025,11803,Ausoptic International Pty Ltd,"Pinnacle Office Park, Nsw",,,,,,,,,,,405272,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,28/11/2025,11550,Brient Trade Services Pty Ltd,"Guanaba, Qld",,,,,,,,,,,405268,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,28/11/2025,38609,Sports Turf Operations Pty Ltd,"Tamborine, Qld",,,,,,,,,,,405270,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,28/11/2025,28272,Wallwisher Inc,United States,,,,,,,,,,,405269,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,29/11/2025,49500,Brient Trade Services Pty Ltd,"Guanaba, Qld",,,,,,,,,,,405294,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,1/12/2025,12100,Rodney William Carter,Qld,,,,,,,,,,,405329,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,1/12/2025,15576,SINORBIS AUSTRALIA PTY LTD,"Sydney, Nsw",,,,,,,,,,,405331,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,1/12/2025,11000,Turner & Townsend Pty Ltd,"Brisbane, Qld",,,,,,,,,,,405325,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,2/12/2025,17609,A1 Building & Property Solutions Pty Ltd,"The Gap, Qld",,,,,,,,,,,405338,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Chemical/Biological Products,2/12/2025,23238,ADDITIVE AUSTRALIA PTY LTD,"Torquay, Vic",,,,,,,,,,,405411,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,2/12/2025,14189,Aegis Safety Pty Ltd,"Geebung, Qld",,,,,,,,,,,405363,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,2/12/2025,12771,ASCENT ONE PTY LTD,"Melbourne, Vic",,,,,,,,,,,405408,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Event Expenditure,2/12/2025,13248,Bambu Eventos Ltda,Brazil,,,,,,,,,,,2162609,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,2/12/2025,16280,Bligh Tanner Pty Ltd,"Fortitude Valley, Qld",,,,,,,,,,,405409,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,2/12/2025,33500,Bruker Pty Ltd,"Alexandria, Nsw",,,,,,,,,,,2158732,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,2/12/2025,177108,Clarivate Analytics (UK) Limited,United Kingdom,,,,,,,,,,,2159737,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,2/12/2025,65026,Coherent Digital LLC,United States,,,,,,,,,,,2161121,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,2/12/2025,30952,Council of Aust. University Librarians,"Deakin, Act",,,,,,,,,,,2159225,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,2/12/2025,58838,Council of Aust. University Librarians,"Deakin, Act",,,,,,,,,,,2159243,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,2/12/2025,22550,Diligent Board Services Australia PTY LT,"Sydney, Nsw",,,,,,,,,,,405376,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,2/12/2025,14643,Edward Elgar Publishing LTD,United Kingdom,,,,,,,,,,,2159689,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Event Expenditure,2/12/2025,11750,HOTA Gold Coast Pty Ltd,"Gold Coast Mail Centre, Qld",,,,,,,,,,,2162605,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,2/12/2025,11815,IDP Education Pty Ltd,"Melbourne, Vic",,,,,,,,,,,2163289,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,2/12/2025,11408,Infoxchange,"Richmond, Vic",,,,,,,,,,,405401,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,2/12/2025,10472,JENSEN BOWERS UNIT TRUST,"Spring Hills, Qld",,,,,,,,,,,2163014,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,2/12/2025,10000,KC Overseas Education Pvt. Ltd.,India,,,,,,,,,,,2162123,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,2/12/2025,58276,Lastek Pty Ltd,"Thebarton, Sa",,,,,,,,,,,405361,,,,,,
