SalesKey,OrderID,DateKey,CustomerKey,ProductKey,ChannelKey,PromotionKey,PaymentKey,Quantity,UnitPrice,GrossAmount,DiscountPct,DiscountAmount,NetAmount
17548,4407,20220517,408,164,1,,4,3,306.85,920.55,0,0,920.55
17549,13622,20210818,84,93,3,,2,6,224.33,1345.98,0,0,1345.98
17550,16555,20200111,511,168,1,,2,2,321.29,642.58,0,0,642.58
17551,16610,20200120,707,197,4,,3,7,306.6,2146.2,0,0,2146.2
17552,19674,20240818,213,36,2,,5,9,126.26,1136.34,0,0,1136.34
17553,16396,20250217,127,105,1,,2,3,380.79,1142.37,0,0,1142.37
17554,6437,20250924,915,59,4,,5,3,342.75,1028.25,0,0,1028.25
17555,18638,20200107,963,142,1,12,2,9,83.37,750.33,0,0,750.33
17556,15254,20241105,793,146,3,1,1,10,517.9,5179,0,0,5179
17557,15166,20220406,998,35,4,14,4,6,211.37,1268.22,0,0,1268.22
17558,10122,20220703,544,32,2,,3,6,329.96,1979.76,0,0,1979.76
17559,19117,20210627,247,145,2,,3,7,204.06,1428.42,0,0,1428.42
17560,9392,20200921,744,45,3,,3,1,13.15,13.15,0,0,13.15
17561,19449,20220807,237,23,2,30,5,10,38.48,384.8,0,0,384.8
17562,4009,20200408,635,133,1,,3,8,70.31,562.48,0,0,562.48
17563,15113,20210322,447,85,4,8,3,10,406.89,4068.9,0,0,4068.9
17564,16122,20231130,860,102,1,23,1,8,344.3,2754.4,0,0,2754.4
17565,12136,20200224,340,55,3,,4,4,298.81,1195.24,0,0,1195.24
17566,11892,20240710,302,173,3,,1,2,68.99,137.98,0,0,137.98
17567,4213,20251123,130,77,3,,1,4,610.17,2440.68,0,0,2440.68
17568,11460,20230512,726,84,4,,1,4,29.75,119,0,0,119
17569,18422,20250326,564,135,4,1,4,6,301.65,1809.9,0,0,1809.9
17570,16904,20250223,561,111,3,,4,5,553.69,2768.45,0,0,2768.45
17571,8689,20230723,114,143,4,,4,3,115.21,345.63,0,0,345.63
17572,10817,20240626,857,22,1,,5,7,271.9,1903.3,0,0,1903.3
17573,11669,20240711,294,17,2,,5,1,51.4,51.4,0,0,51.4
17574,18594,20230711,115,70,1,17,1,5,297.05,1485.25,0,0,1485.25
17575,18580,20200106,881,19,2,,1,1,544.51,544.51,0,0,544.51
17576,7590,20201002,382,28,2,,1,6,237.13,1422.78,0,0,1422.78
17577,16031,20250523,671,32,3,,5,7,329.96,2309.72,0,0,2309.72
17578,13588,20200413,173,167,4,6,5,2,378.72,757.44,0,0,757.44
17579,7414,20230309,996,147,1,,3,4,281.55,1126.2,0,0,1126.2
17580,14166,20231227,56,25,1,8,2,4,35.34,141.36,0,0,141.36
17581,18360,20210825,328,128,1,,1,2,591.02,1182.04,0,0,1182.04
17582,15926,20250327,879,161,4,2,2,4,461.51,1846.04,0,0,1846.04
17583,15064,20210630,44,149,3,6,3,9,135.34,1218.06,0,0,1218.06
17584,18272,20220410,452,116,4,17,4,2,29.95,59.9,0,0,59.9
17585,19555,20251225,657,10,3,,1,1,536.88,536.88,0,0,536.88
17586,13828,20230725,765,66,4,,4,10,550.19,5501.9,0,0,5501.9
17587,2494,20240822,174,154,2,,4,2,377.79,755.58,0,0,755.58
17588,9386,20240828,351,17,1,,4,7,51.4,359.8,0,0,359.8
17589,13525,20230429,345,49,3,19,1,7,81.41,569.87,19.7,112.26,457.61
17590,3246,20200414,495,164,3,,5,6,306.85,1841.1,0,0,1841.1
17591,4001,20250926,570,70,3,,1,4,297.05,1188.2,0,0,1188.2
17592,19552,20251023,733,76,4,,4,6,217.67,1306.02,0,0,1306.02
17593,16310,20230311,211,54,4,,3,5,430.19,2150.95,0,0,2150.95
17594,17304,20230613,354,180,2,,2,5,432.4,2162,0,0,2162
17595,4578,20220115,968,131,1,,3,6,554.33,3325.98,0,0,3325.98
17596,17902,20230822,804,79,4,,3,6,106.11,636.66,0,0,636.66
17597,6948,20230409,248,95,4,11,5,9,201.72,1815.48,0,0,1815.48
17598,7623,20201103,940,29,2,1,2,1,696.27,696.27,0,0,696.27
17599,12209,20241006,138,154,3,,2,7,377.79,2644.53,0,0,2644.53
17600,5062,20220902,673,99,3,8,4,2,425.4,850.8,0,0,850.8
17601,4750,20230716,435,5,3,,3,4,285.53,1142.12,0,0,1142.12
17602,5459,20210803,161,64,1,,1,7,208.47,1459.29,0,0,1459.29
17603,10623,20250905,128,176,2,,3,5,206.27,1031.35,0,0,1031.35
17604,6719,20210717,686,121,3,8,4,7,105.06,735.42,0,0,735.42
17605,526,20220123,173,87,3,14,2,3,561.68,1685.04,0,0,1685.04
17606,7204,20210118,702,147,3,,2,1,281.55,281.55,0,0,281.55
17607,12128,20231210,156,145,2,,3,10,204.06,2040.6,0,0,2040.6
17608,19119,20220407,454,196,2,,4,8,615.69,4925.52,0,0,4925.52
17609,17882,20240731,647,31,4,15,5,4,461.68,1846.72,0,0,1846.72
17610,1750,20210521,887,23,3,,3,8,38.48,307.84,0,0,307.84
17611,17698,20210429,511,178,1,11,2,6,237.39,1424.34,0,0,1424.34
17612,19209,20210829,777,15,1,25,4,7,223.88,1567.16,0,0,1567.16
17613,19447,20230528,913,4,3,,2,8,567.02,4536.16,0,0,4536.16
17614,19807,20240513,150,134,2,,2,1,169.13,169.13,0,0,169.13
17615,14073,20251020,794,75,4,,4,5,227.07,1135.35,0,0,1135.35
17616,8398,20221223,667,74,3,,4,7,565.34,3957.38,0,0,3957.38
17617,4807,20241129,337,129,1,,1,9,336.38,3027.42,0,0,3027.42
17618,7633,20230314,327,190,2,10,3,7,77.76,544.32,0,0,544.32
17619,1516,20200513,247,15,4,,2,1,223.88,223.88,0,0,223.88
17620,17759,20240622,166,161,4,,5,9,461.51,4153.59,0,0,4153.59
17621,16925,20230804,483,198,1,,3,2,193.63,387.26,0,0,387.26
17622,3944,20230127,380,125,4,,5,2,116.22,232.44,0,0,232.44
17623,8817,20240203,670,106,3,,2,2,464.43,928.86,0,0,928.86
17624,12416,20211027,785,27,2,6,4,2,644.66,1289.32,0,0,1289.32
17625,10558,20220508,715,74,4,30,1,9,565.34,5088.06,0,0,5088.06
17626,4406,20230121,551,179,3,,4,7,427.26,2990.82,0,0,2990.82
17627,7812,20220916,336,71,3,,2,3,591.07,1773.21,0,0,1773.21
17628,15664,20250523,827,138,4,,3,10,308,3080,0,0,3080
17629,18127,20240826,701,103,2,,5,8,100.41,803.28,0,0,803.28
17630,2976,20230324,992,7,3,,4,1,70.3,70.3,0,0,70.3
17631,16800,20210808,171,10,4,2,2,6,536.88,3221.28,0,0,3221.28
17632,2096,20200713,373,61,2,,3,9,29.76,267.84,0,0,267.84
17633,8870,20230618,253,117,2,,2,2,203.77,407.54,0,0,407.54
17634,3281,20240916,117,133,4,,1,1,70.31,70.31,0,0,70.31
17635,5731,20230506,207,166,3,,1,9,322.48,2902.32,0,0,2902.32
17636,7034,20231229,382,124,4,10,4,2,69.19,138.38,0,0,138.38
17637,4380,20230316,561,100,3,,4,6,336.9,2021.4,0,0,2021.4
17638,14408,20220427,560,167,1,20,2,2,378.72,757.44,0,0,757.44
17639,5642,20220804,822,98,3,,2,1,643.66,643.66,0,0,643.66
17640,12621,20250511,12,141,3,,3,10,287.22,2872.2,0,0,2872.2
17641,11260,20240321,572,128,3,,4,6,591.02,3546.12,0,0,3546.12
17642,515,20200303,796,132,3,,5,1,51.77,51.77,0,0,51.77
17643,816,20230607,223,116,3,1,5,6,29.95,179.7,0,0,179.7
17644,9035,20200515,647,124,3,28,3,5,69.19,345.95,0,0,345.95
17645,2828,20211207,877,133,4,,1,10,70.31,703.1,0,0,703.1
17646,18157,20210228,209,57,3,17,5,4,440.71,1762.84,0,0,1762.84
17647,9058,20201007,236,114,4,,1,2,106.26,212.52,0,0,212.52
17648,2219,20210622,135,157,1,,4,9,404.38,3639.42,0,0,3639.42
17649,17066,20230109,720,171,2,,2,5,610.02,3050.1,0,0,3050.1
17650,13168,20200113,357,92,2,4,3,10,297.13,2971.3,0,0,2971.3
17651,3702,20220221,704,184,2,,2,10,606.1,6061,0,0,6061
17652,18051,20250830,265,12,1,,1,7,95.33,667.31,0,0,667.31
17653,7910,20250914,285,38,4,,5,4,135.34,541.36,0,0,541.36
17654,18977,20200807,633,58,2,10,2,4,426.28,1705.12,0,0,1705.12
17655,16742,20230522,736,155,2,,2,9,633.98,5705.82,0,0,5705.82
17656,8772,20211126,270,62,4,26,1,6,636.61,3819.66,0,0,3819.66
17657,3723,20200505,387,51,3,,2,10,450.57,4505.7,0,0,4505.7
17658,10005,20251215,123,175,1,1,5,10,14.92,149.2,0,0,149.2
17659,10296,20250208,224,29,4,2,1,6,696.27,4177.62,0,0,4177.62
17660,15708,20230901,452,102,4,,3,6,344.3,2065.8,0,0,2065.8
17661,292,20210211,654,190,2,,5,6,77.76,466.56,0,0,466.56
17662,2941,20251214,121,148,1,,1,8,505.7,4045.6,0,0,4045.6
17663,1201,20211031,771,2,1,,1,6,610.65,3663.9,0,0,3663.9
17664,6363,20240124,814,56,2,3,2,6,325.94,1955.64,0,0,1955.64
17665,15940,20251113,907,189,1,29,2,4,728.21,2912.84,0,0,2912.84
17666,713,20250620,589,67,2,,5,2,707.81,1415.62,0,0,1415.62
17667,15838,20200812,145,157,4,,3,3,404.38,1213.14,0,0,1213.14
17668,5987,20241003,496,192,3,20,4,8,527.84,4222.72,0,0,4222.72
17669,15835,20230621,113,194,4,,5,9,741.56,6674.04,0,0,6674.04
17670,17064,20250312,807,200,3,16,1,7,455.59,3189.13,0,0,3189.13
17671,13066,20220817,492,165,3,17,1,2,344.71,689.42,0,0,689.42
17672,4539,20200802,783,90,2,29,1,1,321.86,321.86,0,0,321.86
17673,5317,20200420,334,170,4,26,4,3,131.7,395.1,0,0,395.1
17674,13156,20200930,542,38,3,27,4,5,135.34,676.7,0,0,676.7
17675,4379,20241204,502,124,4,29,1,6,69.19,415.14,0,0,415.14
17676,1833,20250211,732,43,1,,3,6,249.35,1496.1,0,0,1496.1
17677,13817,20211211,843,136,3,,5,6,646.48,3878.88,0,0,3878.88
17678,9165,20250801,727,40,4,22,4,8,220.53,1764.24,0,0,1764.24
17679,5654,20251222,172,190,3,5,1,2,77.76,155.52,0,0,155.52
17680,730,20240505,247,80,1,,2,5,221.45,1107.25,0,0,1107.25
17681,13660,20211016,170,179,4,25,1,9,427.26,3845.34,0,0,3845.34
17682,13587,20200915,351,37,2,12,4,6,468.65,2811.9,0,0,2811.9
17683,19618,20211031,856,54,3,,2,7,430.19,3011.33,0,0,3011.33
17684,7205,20250608,13,6,3,,4,7,94.4,660.8,0,0,660.8
17685,3020,20211220,742,125,1,,1,8,116.22,929.76,0,0,929.76
17686,18745,20220919,275,82,4,,2,7,530.12,3710.84,0,0,3710.84
17687,15935,20241216,383,131,1,16,5,10,554.33,5543.3,0,0,5543.3
17688,19282,20251123,625,40,3,,1,9,220.53,1984.77,0,0,1984.77
17689,10560,20200714,853,136,4,28,3,7,646.48,4525.36,0,0,4525.36
17690,5315,20230202,681,112,4,13,5,10,283.91,2839.1,0,0,2839.1
17691,19566,20220216,334,10,3,15,4,7,536.88,3758.16,0,0,3758.16
17692,10107,20240801,122,130,4,,1,6,171.1,1026.6,0,0,1026.6
17693,8178,20210405,862,29,4,,2,4,696.27,2785.08,0,0,2785.08
17694,97,20241103,162,63,2,,3,3,69.44,208.32,0,0,208.32
17695,15345,20240227,755,103,1,,3,1,100.41,100.41,0,0,100.41
17696,2810,20240918,896,65,2,,3,10,155.01,1550.1,0,0,1550.1
17697,18871,20251207,864,148,4,,1,7,505.7,3539.9,0,0,3539.9
17698,629,20211217,234,2,2,,1,10,610.65,6106.5,0,0,6106.5
17699,9426,20241223,88,198,1,,2,8,193.63,1549.04,0,0,1549.04
17700,12615,20240118,298,130,1,,4,5,171.1,855.5,0,0,855.5
17701,17097,20200405,836,190,2,30,1,10,77.76,777.6,0,0,777.6
17702,17649,20231114,355,163,1,,4,9,175.33,1577.97,0,0,1577.97
17703,1275,20211231,26,2,2,6,3,1,610.65,610.65,0,0,610.65
17704,15472,20210104,172,14,2,,2,9,284.01,2556.09,0,0,2556.09
17705,13631,20230621,768,200,4,6,3,9,455.59,4100.31,0,0,4100.31
17706,2401,20220317,485,192,4,,5,8,527.84,4222.72,0,0,4222.72
17707,9096,20221006,593,149,4,,3,8,135.34,1082.72,0,0,1082.72
17708,5772,20220203,576,182,4,,3,6,462.75,2776.5,0,0,2776.5
17709,10562,20250110,165,43,1,,4,2,249.35,498.7,0,0,498.7
17710,14794,20240702,276,192,2,,4,4,527.84,2111.36,0,0,2111.36
17711,15754,20210425,104,114,2,,4,3,106.26,318.78,0,0,318.78
17712,6687,20230923,836,6,3,,1,3,94.4,283.2,0,0,283.2
17713,5823,20201003,229,54,1,,5,8,430.19,3441.52,0,0,3441.52
17714,2583,20240825,65,3,3,19,3,5,25.46,127.3,0,0,127.3
17715,731,20210906,612,90,2,,4,8,321.86,2574.88,0,0,2574.88
17716,5193,20220925,657,51,3,,1,2,450.57,901.14,0,0,901.14
17717,12736,20220313,895,29,1,,3,4,696.27,2785.08,0,0,2785.08
17718,15514,20230527,190,16,4,30,1,8,449.35,3594.8,0,0,3594.8
17719,17809,20220909,805,27,1,,2,5,644.66,3223.3,0,0,3223.3
17720,12696,20200221,720,191,4,1,5,6,156.73,940.38,0,0,940.38
17721,11416,20220514,689,16,2,19,4,10,449.35,4493.5,0,0,4493.5
17722,16405,20201113,451,102,4,,5,1,344.3,344.3,0,0,344.3
17723,17013,20220613,326,21,4,17,2,3,679.82,2039.46,0,0,2039.46
17724,7524,20210910,176,47,1,,3,5,461.74,2308.7,0,0,2308.7
17725,14519,20230811,694,79,4,,2,3,106.11,318.33,0,0,318.33
17726,10760,20220623,908,188,2,13,2,4,735.26,2941.04,0,0,2941.04
17727,18497,20210107,778,3,1,,2,5,25.46,127.3,0,0,127.3
17728,14259,20240920,514,95,1,,5,3,201.72,605.16,0,0,605.16
17729,13650,20220408,87,43,3,,2,4,249.35,997.4,0,0,997.4
17730,12311,20250615,732,64,1,9,1,9,208.47,1876.23,0,0,1876.23
17731,6460,20200929,188,197,1,,5,6,306.6,1839.6,0,0,1839.6
17732,4362,20251016,256,25,1,,3,5,35.34,176.7,0,0,176.7
17733,4286,20250307,787,50,1,,4,7,732.04,5124.28,0,0,5124.28
17734,13068,20251206,36,11,4,,3,4,581.38,2325.52,0,0,2325.52
17735,19808,20231213,490,76,4,30,1,3,217.67,653.01,0,0,653.01
17736,16662,20231004,737,91,1,1,2,1,217.59,217.59,0,0,217.59
17737,12472,20231019,214,198,3,,2,1,193.63,193.63,0,0,193.63
17738,16182,20210821,11,78,3,11,3,3,241.86,725.58,0,0,725.58
17739,13203,20240706,633,150,2,26,4,1,488.53,488.53,0,0,488.53
17740,13075,20200801,594,109,1,4,5,6,124.45,746.7,0,0,746.7
17741,6937,20241029,709,171,4,,1,5,610.02,3050.1,0,0,3050.1
17742,1615,20251009,991,173,3,,1,3,68.99,206.97,0,0,206.97
17743,6070,20211021,997,177,1,10,2,4,349.41,1397.64,0,0,1397.64
17744,10884,20231002,393,106,3,23,1,4,464.43,1857.72,0,0,1857.72
17745,9122,20200602,522,63,3,,5,6,69.44,416.64,0,0,416.64
17746,6252,20250822,6,4,2,,1,6,567.02,3402.12,0,0,3402.12
17747,11568,20240427,857,21,4,,4,8,679.82,5438.56,0,0,5438.56
17748,1409,20250730,60,95,2,,1,8,201.72,1613.76,0,0,1613.76
17749,10078,20200424,927,124,2,12,2,1,69.19,69.19,0,0,69.19
17750,271,20230113,883,27,1,,1,6,644.66,3867.96,0,0,3867.96
17751,12397,20220822,64,50,1,,5,4,732.04,2928.16,0,0,2928.16
17752,14692,20250504,610,96,2,24,3,2,287.11,574.22,0,0,574.22
17753,7168,20250420,625,150,4,,4,8,488.53,3908.24,0,0,3908.24
17754,14369,20251116,400,135,3,,5,5,301.65,1508.25,0,0,1508.25
17755,14782,20250406,81,58,2,,4,7,426.28,2983.96,0,0,2983.96
17756,18032,20210426,314,145,1,,3,3,204.06,612.18,0,0,612.18
17757,16185,20250310,593,176,1,,3,7,206.27,1443.89,0,0,1443.89
17758,2390,20211127,369,89,2,17,2,5,400.73,2003.65,0,0,2003.65
17759,16083,20210322,139,163,2,3,4,10,175.33,1753.3,0,0,1753.3
17760,17749,20210124,233,41,4,,4,6,645.44,3872.64,0,0,3872.64
17761,19904,20231108,958,130,1,,3,10,171.1,1711,0,0,1711
17762,5460,20240614,588,49,4,,3,4,81.41,325.64,0,0,325.64
17763,5732,20220517,54,111,4,6,1,10,553.69,5536.9,0,0,5536.9
17764,6897,20241115,164,133,4,,2,2,70.31,140.62,0,0,140.62
17765,16500,20220912,437,114,2,,4,7,106.26,743.82,0,0,743.82
17766,10093,20210114,30,37,1,,5,4,468.65,1874.6,0,0,1874.6
17767,3628,20210427,34,174,3,27,5,3,502.2,1506.6,0,0,1506.6
17768,11517,20230524,937,142,1,,1,6,83.37,500.22,0,0,500.22
17769,15453,20231003,799,63,2,,4,2,69.44,138.88,0,0,138.88
17770,13732,20220113,534,95,2,,5,6,201.72,1210.32,0,0,1210.32
17771,15644,20230911,31,85,4,6,3,8,406.89,3255.12,0,0,3255.12
17772,19399,20240818,489,43,4,20,3,5,249.35,1246.75,0,0,1246.75
17773,13117,20231026,1000,132,1,,5,9,51.77,465.93,0,0,465.93
17774,8245,20220204,561,174,1,30,4,1,502.2,502.2,0,0,502.2
17775,11678,20211211,6,171,4,,4,3,610.02,1830.06,0,0,1830.06
17776,14880,20240502,495,140,2,,5,2,94.22,188.44,0,0,188.44
17777,10160,20210107,729,92,1,17,4,4,297.13,1188.52,0,0,1188.52
17778,15446,20221013,389,9,4,,1,2,492.64,985.28,0,0,985.28
17779,5547,20230720,59,121,2,,3,6,105.06,630.36,0,0,630.36
17780,7465,20220916,739,26,4,16,1,7,47.77,334.39,0,0,334.39
17781,7907,20201211,388,108,2,,1,6,475.03,2850.18,0,0,2850.18
17782,8623,20240213,558,181,1,,4,6,298.15,1788.9,0,0,1788.9
17783,8819,20200608,341,195,3,,1,10,315.59,3155.9,0,0,3155.9
17784,1291,20210714,954,125,1,,1,1,116.22,116.22,0,0,116.22
17785,4041,20210302,11,144,2,3,4,8,528.48,4227.84,0,0,4227.84
17786,4845,20230317,997,168,4,,3,10,321.29,3212.9,0,0,3212.9
17787,1886,20200221,598,162,1,15,1,9,297.43,2676.87,0,0,2676.87
17788,12534,20200703,970,87,2,,5,9,561.68,5055.12,0,0,5055.12
17789,4957,20200602,213,158,1,20,4,3,377.54,1132.62,0,0,1132.62
17790,17393,20240529,279,36,3,,5,4,126.26,505.04,0,0,505.04
17791,17066,20200716,625,24,2,,1,1,514.44,514.44,0,0,514.44
17792,5184,20200921,228,63,2,,3,1,69.44,69.44,0,0,69.44
17793,19096,20230226,423,118,3,2,1,6,240.15,1440.9,0,0,1440.9
17794,10644,20240904,9,176,3,22,2,10,206.27,2062.7,0,0,2062.7
17795,17108,20230213,726,122,2,,5,7,671.35,4699.45,0,0,4699.45
17796,17673,20250508,832,2,4,,4,5,610.65,3053.25,0,0,3053.25
17797,18200,20230716,227,139,1,,3,1,322.45,322.45,0,0,322.45
17798,2004,20231219,319,186,3,,4,3,494.27,1482.81,0,0,1482.81
17799,2055,20210802,468,132,2,,1,5,51.77,258.85,0,0,258.85
17800,12967,20201118,684,6,1,,5,5,94.4,472,0,0,472
17801,18407,20241016,556,137,3,,1,7,403.02,2821.14,0,0,2821.14
17802,11510,20201214,690,15,4,,4,1,223.88,223.88,0,0,223.88
17803,8736,20200412,840,121,3,,5,2,105.06,210.12,0,0,210.12
17804,2171,20230427,356,37,1,4,1,6,468.65,2811.9,0,0,2811.9
17805,4700,20230706,777,198,1,25,1,3,193.63,580.89,0,0,580.89
17806,14707,20210203,925,52,2,15,1,1,266.36,266.36,0,0,266.36
17807,9050,20200717,907,149,4,,3,8,135.34,1082.72,0,0,1082.72
17808,10383,20220611,728,20,2,27,1,6,471.15,2826.9,0,0,2826.9
17809,3404,20251220,74,5,4,9,4,10,285.53,2855.3,0,0,2855.3
17810,13946,20240307,673,150,2,,4,1,488.53,488.53,0,0,488.53
17811,14608,20250813,60,132,3,,3,6,51.77,310.62,0,0,310.62
17812,9865,20211130,847,140,2,6,5,4,94.22,376.88,0,0,376.88
17813,6696,20200121,188,34,2,,1,7,235.31,1647.17,0,0,1647.17
17814,8778,20240629,34,190,1,,2,8,77.76,622.08,0,0,622.08
17815,11870,20240215,260,109,4,22,4,4,124.45,497.8,0,0,497.8
17816,8448,20240704,73,35,4,2,5,2,211.37,422.74,0,0,422.74
17817,5407,20210817,851,132,3,4,3,1,51.77,51.77,0,0,51.77
17818,16836,20220830,257,96,4,3,2,10,287.11,2871.1,0,0,2871.1
17819,8272,20240417,978,100,3,,4,10,336.9,3369,0,0,3369
17820,18279,20210212,779,3,2,14,5,5,25.46,127.3,0,0,127.3
17821,16817,20250816,473,71,3,,5,8,591.07,4728.56,0,0,4728.56
17822,10502,20221015,570,139,1,29,1,4,322.45,1289.8,0,0,1289.8
17823,16499,20231224,543,197,4,,5,7,306.6,2146.2,0,0,2146.2
17824,19430,20221014,849,58,1,5,2,3,426.28,1278.84,0,0,1278.84
17825,13475,20220819,392,114,1,,3,1,106.26,106.26,0,0,106.26
17826,8388,20230623,81,8,4,,5,8,48.08,384.64,0,0,384.64
17827,13240,20240422,746,175,2,,2,2,14.92,29.84,0,0,29.84
17828,17819,20210331,966,84,3,,3,4,29.75,119,0,0,119
17829,1159,20250815,89,51,2,,5,9,450.57,4055.13,0,0,4055.13
17830,12800,20251004,144,113,3,,2,2,66.63,133.26,0,0,133.26
17831,18429,20251027,741,128,3,,4,6,591.02,3546.12,0,0,3546.12
17832,10181,20211129,837,121,3,,2,3,105.06,315.18,0,0,315.18
17833,9941,20240709,382,118,2,7,1,9,240.15,2161.35,0,0,2161.35
17834,9812,20250416,572,200,2,23,2,5,455.59,2277.95,0,0,2277.95
17835,16458,20200526,967,53,4,,4,7,56.49,395.43,0,0,395.43
17836,10661,20200801,848,174,4,,3,3,502.2,1506.6,0,0,1506.6
17837,9004,20220525,463,34,3,,5,9,235.31,2117.79,0,0,2117.79
17838,4461,20210806,733,176,3,,2,1,206.27,206.27,0,0,206.27
17839,14540,20250423,434,125,1,,2,2,116.22,232.44,0,0,232.44
17840,9663,20240420,162,16,3,,4,4,449.35,1797.4,0,0,1797.4
17841,18107,20210406,77,189,2,17,2,4,728.21,2912.84,0,0,2912.84
17842,1258,20250906,255,64,3,,3,2,208.47,416.94,0,0,416.94
17843,5312,20200325,253,96,2,,5,10,287.11,2871.1,0,0,2871.1
17844,12136,20200924,37,76,2,28,5,3,217.67,653.01,0,0,653.01
17845,5824,20200904,97,49,4,,5,9,81.41,732.69,0,0,732.69
17846,8090,20230906,862,128,4,,1,2,591.02,1182.04,0,0,1182.04
17847,4712,20241107,882,74,4,,2,1,565.34,565.34,0,0,565.34
17848,19809,20211208,682,148,2,,3,1,505.7,505.7,0,0,505.7
17849,11077,20221210,191,138,3,,2,10,308,3080,0,0,3080
17850,15849,20250202,240,160,3,,4,5,325.15,1625.75,0,0,1625.75
17851,8854,20210731,571,166,4,,2,8,322.48,2579.84,0,0,2579.84
17852,13537,20220117,82,88,4,,5,6,115.85,695.1,0,0,695.1
17853,17512,20230115,856,197,1,,1,6,306.6,1839.6,0,0,1839.6
17854,4066,20210606,124,98,3,,4,8,643.66,5149.28,0,0,5149.28
17855,14146,20250717,715,18,4,,3,6,526.59,3159.54,0,0,3159.54
17856,4256,20231004,601,196,2,,5,4,615.69,2462.76,0,0,2462.76
17857,3220,20240825,556,25,4,,5,5,35.34,176.7,0,0,176.7
17858,4268,20200422,547,119,3,4,2,3,192.37,577.11,0,0,577.11
17859,13156,20220609,280,36,2,,5,10,126.26,1262.6,0,0,1262.6
17860,19477,20241028,370,189,2,,4,8,728.21,5825.68,0,0,5825.68
17861,3367,20200827,433,104,1,,4,3,212.81,638.43,0,0,638.43
17862,18890,20211110,467,101,3,,3,10,267.54,2675.4,0,0,2675.4
17863,8050,20200204,431,63,2,,1,9,69.44,624.96,0,0,624.96
17864,2408,20220819,229,78,2,,4,1,241.86,241.86,0,0,241.86
17865,16124,20240222,317,29,1,,3,10,696.27,6962.7,0,0,6962.7
17866,5019,20200106,504,99,2,,1,2,425.4,850.8,0,0,850.8
17867,2757,20201028,961,9,2,,4,7,492.64,3448.48,0,0,3448.48
17868,10085,20210802,192,89,2,23,1,10,400.73,4007.3,0,0,4007.3
17869,7061,20210819,820,140,3,,2,4,94.22,376.88,0,0,376.88
17870,14767,20240525,390,47,4,,5,1,461.74,461.74,0,0,461.74
17871,17746,20250102,594,155,2,29,2,10,633.98,6339.8,0,0,6339.8
17872,7341,20211217,186,4,1,,3,4,567.02,2268.08,0,0,2268.08
17873,14960,20211204,575,111,1,11,3,8,553.69,4429.52,0,0,4429.52
17874,3381,20230804,545,25,2,,5,8,35.34,282.72,0,0,282.72
17875,4490,20230505,578,87,3,,5,5,561.68,2808.4,0,0,2808.4
17876,9009,20200221,260,5,2,,4,9,285.53,2569.77,0,0,2569.77
17877,11071,20240916,743,32,2,,5,2,329.96,659.92,0,0,659.92
17878,12246,20200504,258,108,3,,2,10,475.03,4750.3,0,0,4750.3
17879,9820,20240120,843,82,2,,4,2,530.12,1060.24,0,0,1060.24
17880,5282,20220616,297,123,2,24,5,3,264.53,793.59,0,0,793.59
17881,2749,20210214,365,192,2,30,5,2,527.84,1055.68,0,0,1055.68
17882,17897,20240308,524,62,2,,3,3,636.61,1909.83,0,0,1909.83
17883,6448,20200223,504,132,3,,5,7,51.77,362.39,0,0,362.39
17884,15038,20231220,816,4,1,,5,6,567.02,3402.12,0,0,3402.12
17885,16697,20211227,537,9,4,7,2,7,492.64,3448.48,25.1,865.57,2582.91
17886,4317,20200308,956,1,2,24,2,4,633.89,2535.56,0,0,2535.56
17887,8509,20220225,330,41,4,,5,4,645.44,2581.76,0,0,2581.76
17888,343,20250702,28,115,4,,1,7,147.5,1032.5,0,0,1032.5
17889,10311,20221021,980,18,3,,1,7,526.59,3686.13,0,0,3686.13
17890,13580,20230916,844,159,3,7,1,10,350.63,3506.3,0,0,3506.3
17891,16980,20200110,521,85,1,,4,10,406.89,4068.9,0,0,4068.9
17892,9687,20231205,675,45,1,14,1,6,13.15,78.9,0,0,78.9
17893,17012,20250503,45,179,2,,2,4,427.26,1709.04,0,0,1709.04
17894,8826,20201108,250,151,3,,4,8,492.3,3938.4,0,0,3938.4
17895,16141,20241227,164,167,2,,4,5,378.72,1893.6,0,0,1893.6
17896,9228,20221117,189,40,4,30,4,8,220.53,1764.24,0,0,1764.24
17897,4330,20201007,76,123,1,11,3,7,264.53,1851.71,0,0,1851.71
17898,14178,20230718,244,134,3,,5,10,169.13,1691.3,0,0,1691.3
17899,18583,20220504,605,165,2,30,4,2,344.71,689.42,0,0,689.42
17900,4635,20240410,285,71,4,,1,3,591.07,1773.21,0,0,1773.21
17901,10097,20240707,617,44,1,,3,8,563.82,4510.56,0,0,4510.56
17902,17977,20241016,895,136,4,,4,7,646.48,4525.36,0,0,4525.36
17903,5460,20200520,933,134,1,,2,9,169.13,1522.17,0,0,1522.17
17904,1339,20251012,726,23,4,18,4,2,38.48,76.96,0,0,76.96
17905,4164,20231112,168,18,1,,4,7,526.59,3686.13,0,0,3686.13
17906,7266,20240903,897,164,3,,5,8,306.85,2454.8,0,0,2454.8
17907,14633,20240403,830,55,2,,3,3,298.81,896.43,0,0,896.43
17908,11981,20220314,501,152,3,,2,6,726.69,4360.14,0,0,4360.14
17909,2597,20221225,450,163,4,,4,2,175.33,350.66,0,0,350.66
